,Region,Metric,Standardised Value
62,GBR,Degree Centrality,-0.4540697605095475
63,GBR,Degree Centrality,-0.455749400202307
64,GBR,Degree Centrality,-0.4641475986661042
65,GBR,Degree Centrality,-0.45742903989506645
66,GBR,Degree Centrality,-0.45910867958782586
67,GBR,Degree Centrality,-0.45910867958782586
68,GBR,Degree Centrality,-0.4691865177443825
69,GBR,Degree Centrality,-0.4691865177443825
70,GBR,Degree Centrality,-0.4540697605095475
71,GBR,Degree Centrality,-0.4523901208167881
72,GBR,Degree Centrality,-0.45910867958782586
73,GBR,Degree Centrality,-0.4523901208167881
74,GBR,Degree Centrality,-0.45910867958782586
75,GBR,Degree Centrality,-0.4523901208167881
76,GBR,Degree Centrality,-0.4607883192805853
77,GBR,Degree Centrality,-0.46246795897334475
78,GBR,Degree Centrality,-0.45742903989506645
79,GBR,Degree Centrality,-0.4507104811240287
80,GBR,Degree Centrality,-0.45742903989506645
81,GBR,Degree Centrality,-0.4473512017385098
82,GBR,Degree Centrality,-0.4473512017385098
83,GBR,Degree Centrality,-0.4507104811240287
84,GBR,Degree Centrality,-0.4540697605095475
85,GBR,Degree Centrality,-0.45910867958782586
86,GBR,Degree Centrality,-0.4641475986661042
87,GBR,Degree Centrality,-0.45910867958782586
88,GBR,Degree Centrality,-0.4523901208167881
89,GBR,Degree Centrality,-0.4607883192805853
90,GBR,Degree Centrality,-0.4641475986661042
91,GBR,Degree Centrality,-0.45742903989506645
92,GBR,Degree Centrality,-0.4490308414312692
93,GBR,Degree Centrality,-0.4473512017385098
94,GBR,Degree Centrality,-0.4540697605095475
95,GBR,Degree Centrality,-0.4540697605095475
96,GBR,Degree Centrality,-0.45742903989506645
97,GBR,Degree Centrality,-0.46246795897334475
98,GBR,Degree Centrality,-0.4641475986661042
99,GBR,Degree Centrality,-0.4641475986661042
100,GBR,Degree Centrality,-0.45742903989506645
101,GBR,Degree Centrality,-0.4473512017385098
102,GBR,Degree Centrality,-0.46246795897334475
103,GBR,Degree Centrality,-0.4473512017385098
104,GBR,Degree Centrality,-0.4540697605095475
105,GBR,Degree Centrality,-0.4540697605095475
106,GBR,Degree Centrality,-0.4540697605095475
107,GBR,Degree Centrality,-0.45742903989506645
108,GBR,Degree Centrality,-0.4540697605095475
109,GBR,Degree Centrality,-0.4523901208167881
110,GBR,Degree Centrality,-0.4523901208167881
111,GBR,Degree Centrality,-0.45910867958782586
112,GBR,Degree Centrality,-0.46582723835886364
113,GBR,Degree Centrality,-0.45742903989506645
114,GBR,Degree Centrality,-0.4540697605095475
115,GBR,Degree Centrality,-0.4507104811240287
116,GBR,Degree Centrality,-0.44567156204575037
117,GBR,Degree Centrality,-0.4507104811240287
118,GBR,Degree Centrality,-0.45742903989506645
119,GBR,Degree Centrality,-0.4490308414312692
120,GBR,Degree Centrality,-0.4523901208167881
121,GBR,Degree Centrality,-0.4507104811240287
122,GBR,Degree Centrality,-0.455749400202307
123,GBR,Degree Centrality,-0.45742903989506645
124,GBR,Degree Centrality,-0.45910867958782586
125,GBR,Degree Centrality,-0.4523901208167881
126,GBR,Degree Centrality,-0.44567156204575037
127,GBR,Degree Centrality,-0.44567156204575037
128,GBR,Degree Centrality,-0.45910867958782586
129,GBR,Degree Centrality,-0.46750687805162305
130,GBR,Degree Centrality,-0.4641475986661042
131,GBR,Degree Centrality,-0.4490308414312692
132,GBR,Degree Centrality,-0.455749400202307
133,GBR,Degree Centrality,-0.46246795897334475
134,GBR,Degree Centrality,-0.44399192235299095
135,GBR,Degree Centrality,-0.4607883192805853
136,GBR,Degree Centrality,-0.455749400202307
137,GBR,Degree Centrality,-0.4641475986661042
138,GBR,Degree Centrality,-0.4490308414312692
139,GBR,Degree Centrality,-0.46750687805162305
140,GBR,Degree Centrality,-0.4490308414312692
141,GBR,Degree Centrality,-0.4540697605095475
142,GBR,Degree Centrality,-0.4507104811240287
143,GBR,Degree Centrality,-0.4523901208167881
144,GBR,Degree Centrality,-0.4540697605095475
145,GBR,Degree Centrality,-0.46246795897334475
146,GBR,Degree Centrality,-0.4507104811240287
147,GBR,Degree Centrality,-0.4490308414312692
148,GBR,Degree Centrality,-0.46246795897334475
149,GBR,Degree Centrality,-0.4523901208167881
150,GBR,Degree Centrality,-0.4372733635819532
151,GBR,Degree Centrality,-0.46750687805162305
152,GBR,Degree Centrality,-0.4607883192805853
153,GBR,Degree Centrality,-0.45910867958782586
154,GBR,Degree Centrality,-0.4641475986661042
155,GBR,Degree Centrality,-0.4540697605095475
156,GBR,Degree Centrality,-0.44567156204575037
157,GBR,Degree Centrality,-0.4641475986661042
158,GBR,Degree Centrality,-0.4423122826602314
159,GBR,Degree Centrality,-0.4607883192805853
160,GBR,Degree Centrality,-0.455749400202307
161,GBR,Degree Centrality,-0.46246795897334475
162,GBR,Degree Centrality,-0.4507104811240287
163,GBR,Degree Centrality,-0.4490308414312692
164,GBR,Degree Centrality,-0.4641475986661042
165,GBR,Degree Centrality,-0.4607883192805853
166,GBR,Degree Centrality,-0.4389530032747126
167,GBR,Degree Centrality,-0.46246795897334475
168,GBR,Degree Centrality,-0.4641475986661042
169,GBR,Degree Centrality,-0.45742903989506645
170,GBR,Degree Centrality,-0.45910867958782586
171,GBR,Degree Centrality,-0.44399192235299095
172,GBR,Degree Centrality,-0.4507104811240287
173,GBR,Degree Centrality,-0.44399192235299095
174,GBR,Degree Centrality,-0.4389530032747126
175,GBR,Degree Centrality,-0.4641475986661042
176,GBR,Degree Centrality,-0.43391408419643424
177,GBR,Degree Centrality,-0.4020009300340049
178,GBR,Degree Centrality,-0.4523901208167881
179,GBR,Degree Centrality,-0.4490308414312692
180,GBR,Degree Centrality,-0.45742903989506645
181,GBR,Degree Centrality,-0.4540697605095475
182,GBR,Degree Centrality,-0.46246795897334475
183,GBR,Degree Centrality,-0.4507104811240287
184,GBR,Degree Centrality,-0.4641475986661042
185,GBR,Degree Centrality,-0.4507104811240287
186,GBR,Degree Centrality,-0.46246795897334475
187,GBR,Degree Centrality,-0.4607883192805853
188,GBR,Degree Centrality,-0.4389530032747126
189,GBR,Degree Centrality,-0.45910867958782586
190,GBR,Degree Centrality,-0.44399192235299095
191,GBR,Degree Centrality,-0.46582723835886364
192,GBR,Degree Centrality,-0.4355937238891937
193,GBR,Degree Centrality,-0.46582723835886364
194,GBR,Degree Centrality,-0.4641475986661042
195,GBR,Degree Centrality,-0.45742903989506645
196,GBR,Degree Centrality,-0.4507104811240287
197,GBR,Degree Centrality,-0.4523901208167881
198,GBR,Degree Centrality,-0.45742903989506645
199,GBR,Degree Centrality,-0.45910867958782586
200,GBR,Degree Centrality,-0.46246795897334475
201,GBR,Degree Centrality,-0.4473512017385098
202,GBR,Degree Centrality,-0.4389530032747126
203,GBR,Degree Centrality,-0.45910867958782586
204,GBR,Degree Centrality,-0.4691865177443825
205,GBR,Degree Centrality,-0.4641475986661042
206,GBR,Degree Centrality,-0.4540697605095475
207,GBR,Degree Centrality,-0.4523901208167881
208,GBR,Degree Centrality,-0.4423122826602314
209,GBR,Degree Centrality,-0.4389530032747126
210,GBR,Degree Centrality,-0.45742903989506645
211,GBR,Degree Centrality,-0.46246795897334475
212,GBR,Degree Centrality,-0.4423122826602314
213,GBR,Degree Centrality,-0.44399192235299095
214,GBR,Degree Centrality,-0.46246795897334475
215,GBR,Degree Centrality,-0.45910867958782586
216,GBR,Degree Centrality,-0.45742903989506645
217,GBR,Degree Centrality,-0.46246795897334475
218,GBR,Degree Centrality,-0.44399192235299095
219,GBR,Degree Centrality,-0.440632642967472
220,GBR,Degree Centrality,-0.44399192235299095
221,GBR,Degree Centrality,-0.45910867958782586
222,GBR,Degree Centrality,-0.4372733635819532
223,GBR,Degree Centrality,-0.45910867958782586
224,GBR,Degree Centrality,-0.44567156204575037
225,GBR,Degree Centrality,-0.4607883192805853
226,GBR,Degree Centrality,-0.45910867958782586
227,GBR,Degree Centrality,-0.4355937238891937
228,GBR,Degree Centrality,-0.455749400202307
229,GBR,Degree Centrality,-0.4473512017385098
230,GBR,Degree Centrality,-0.45910867958782586
231,GBR,Degree Centrality,-0.4523901208167881
232,GBR,Degree Centrality,-0.4540697605095475
233,GBR,Degree Centrality,-0.4372733635819532
234,GBR,Degree Centrality,-0.45742903989506645
235,GBR,Degree Centrality,-0.4540697605095475
236,GBR,Degree Centrality,-0.4355937238891937
237,GBR,Degree Centrality,-0.4490308414312692
238,GBR,Degree Centrality,-0.4523901208167881
239,GBR,Degree Centrality,-0.455749400202307
240,GBR,Degree Centrality,-0.4490308414312692
241,GBR,Degree Centrality,-0.4507104811240287
242,GBR,Degree Centrality,-0.4523901208167881
243,GBR,Degree Centrality,-0.4473512017385098
244,GBR,Degree Centrality,-0.4490308414312692
245,GBR,Degree Centrality,-0.46246795897334475
246,GBR,Degree Centrality,-0.4507104811240287
247,GBR,Degree Centrality,-0.45742903989506645
248,GBR,Degree Centrality,-0.4490308414312692
249,GBR,Degree Centrality,-0.44567156204575037
250,GBR,Degree Centrality,-0.46246795897334475
251,GBR,Degree Centrality,-0.4490308414312692
252,GBR,Degree Centrality,-0.44567156204575037
253,GBR,Degree Centrality,-0.44399192235299095
254,GBR,Degree Centrality,-0.4607883192805853
255,GBR,Degree Centrality,-0.4322344445036748
256,GBR,Degree Centrality,-0.440632642967472
257,GBR,Degree Centrality,-0.4490308414312692
258,GBR,Degree Centrality,-0.4607883192805853
259,GBR,Degree Centrality,-0.45742903989506645
260,GBR,Degree Centrality,-0.4490308414312692
261,GBR,Degree Centrality,-0.46582723835886364
262,GBR,Degree Centrality,-0.4305548048109154
263,GBR,Degree Centrality,-0.4490308414312692
264,GBR,Degree Centrality,-0.4641475986661042
265,GBR,Degree Centrality,-0.45910867958782586
266,GBR,Degree Centrality,-0.46582723835886364
267,GBR,Degree Centrality,-0.4507104811240287
268,GBR,Degree Centrality,-0.4305548048109154
269,GBR,Degree Centrality,-0.45742903989506645
270,GBR,Degree Centrality,-0.4507104811240287
271,GBR,Degree Centrality,-0.4607883192805853
272,GBR,Degree Centrality,-0.455749400202307
273,GBR,Degree Centrality,-0.4423122826602314
274,GBR,Degree Centrality,-0.455749400202307
275,GBR,Degree Centrality,-0.45910867958782586
276,GBR,Degree Centrality,-0.45742903989506645
277,GBR,Degree Centrality,-0.45910867958782586
278,GBR,Degree Centrality,-0.44567156204575037
279,GBR,Degree Centrality,-0.4540697605095475
280,GBR,Degree Centrality,-0.4507104811240287
281,GBR,Degree Centrality,-0.45742903989506645
282,GBR,Degree Centrality,-0.45910867958782586
283,GBR,Degree Centrality,-0.4540697605095475
284,GBR,Degree Centrality,-0.46246795897334475
285,GBR,Degree Centrality,-0.46246795897334475
286,GBR,Degree Centrality,-0.46582723835886364
287,GBR,Degree Centrality,-0.46582723835886364
288,GBR,Degree Centrality,-0.4691865177443825
289,GBR,Degree Centrality,-0.4423122826602314
290,GBR,Degree Centrality,-0.40703984911228325
291,GBR,Degree Centrality,-0.4540697605095475
292,GBR,Degree Centrality,-0.455749400202307
293,GBR,Degree Centrality,-0.4607883192805853
294,GBR,Degree Centrality,-0.43391408419643424
295,GBR,Degree Centrality,-0.455749400202307
296,GBR,Degree Centrality,-0.4507104811240287
297,GBR,Degree Centrality,-0.455749400202307
298,GBR,Degree Centrality,-0.42887516511815593
299,GBR,Degree Centrality,-0.4473512017385098
300,GBR,Degree Centrality,-0.45910867958782586
301,GBR,Degree Centrality,-0.45742903989506645
302,GBR,Degree Centrality,-0.4355937238891937
303,GBR,Degree Centrality,-0.4607883192805853
304,GBR,Degree Centrality,-0.4355937238891937
305,GBR,Degree Centrality,-0.45910867958782586
306,GBR,Degree Centrality,-0.45742903989506645
307,GBR,Degree Centrality,-0.44399192235299095
308,GBR,Degree Centrality,-0.455749400202307
309,GBR,Degree Centrality,-0.4372733635819532
310,GBR,Degree Centrality,-0.4473512017385098
311,GBR,Degree Centrality,-0.4523901208167881
312,GBR,Degree Centrality,-0.4607883192805853
313,GBR,Degree Centrality,-0.4255158857326371
314,GBR,Degree Centrality,-0.44399192235299095
315,GBR,Degree Centrality,-0.4473512017385098
316,GBR,Degree Centrality,-0.4473512017385098
317,GBR,Degree Centrality,-0.46246795897334475
318,GBR,Degree Centrality,-0.45910867958782586
319,GBR,Degree Centrality,-0.44567156204575037
320,GBR,Degree Centrality,-0.4641475986661042
321,GBR,Degree Centrality,-0.4423122826602314
322,GBR,Degree Centrality,-0.4523901208167881
323,GBR,Degree Centrality,-0.4523901208167881
324,GBR,Degree Centrality,-0.44567156204575037
325,GBR,Degree Centrality,-0.46246795897334475
326,GBR,Degree Centrality,-0.44399192235299095
327,GBR,Degree Centrality,-0.4490308414312692
328,GBR,Degree Centrality,-0.45910867958782586
329,GBR,Degree Centrality,-0.4607883192805853
330,GBR,Degree Centrality,-0.45742903989506645
331,GBR,Degree Centrality,-0.44399192235299095
332,GBR,Degree Centrality,-0.4523901208167881
333,GBR,Degree Centrality,-0.45910867958782586
334,GBR,Degree Centrality,-0.46246795897334475
335,GBR,Degree Centrality,-0.42215660634711816
336,GBR,Degree Centrality,-0.4423122826602314
337,GBR,Degree Centrality,-0.45910867958782586
338,GBR,Degree Centrality,-0.45742903989506645
339,GBR,Degree Centrality,-0.4607883192805853
340,GBR,Degree Centrality,-0.4540697605095475
341,GBR,Degree Centrality,-0.46582723835886364
342,GBR,Degree Centrality,-0.4372733635819532
343,GBR,Degree Centrality,-0.4540697605095475
344,GBR,Degree Centrality,-0.46246795897334475
345,GBR,Degree Centrality,-0.45910867958782586
346,GBR,Degree Centrality,-0.4389530032747126
347,GBR,Degree Centrality,-0.4355937238891937
348,GBR,Degree Centrality,-0.4523901208167881
349,GBR,Degree Centrality,-0.4507104811240287
350,GBR,Degree Centrality,-0.4540697605095475
351,GBR,Degree Centrality,-0.4540697605095475
352,GBR,Degree Centrality,-0.46582723835886364
353,GBR,Degree Centrality,-0.4389530032747126
354,GBR,Degree Centrality,-0.440632642967472
355,GBR,Degree Centrality,-0.4641475986661042
356,GBR,Degree Centrality,-0.44567156204575037
357,GBR,Degree Centrality,-0.41543804757608044
358,GBR,Degree Centrality,-0.4490308414312692
359,GBR,Degree Centrality,-0.42887516511815593
360,GBR,Degree Centrality,-0.44567156204575037
361,GBR,Degree Centrality,-0.4423122826602314
362,GBR,Degree Centrality,-0.4372733635819532
363,GBR,Degree Centrality,-0.4389530032747126
364,GBR,Degree Centrality,-0.45742903989506645
365,GBR,Degree Centrality,-0.44567156204575037
366,GBR,Degree Centrality,-0.46582723835886364
367,GBR,Degree Centrality,-0.4523901208167881
368,GBR,Degree Centrality,-0.4523901208167881
369,GBR,Degree Centrality,-0.4490308414312692
370,GBR,Degree Centrality,-0.45910867958782586
371,GBR,Degree Centrality,-0.455749400202307
372,GBR,Degree Centrality,-0.44567156204575037
373,GBR,Degree Centrality,-0.4641475986661042
374,GBR,Degree Centrality,-0.4607883192805853
375,GBR,Degree Centrality,-0.44399192235299095
376,GBR,Degree Centrality,-0.4540697605095475
377,GBR,Degree Centrality,-0.4473512017385098
378,GBR,Degree Centrality,-0.44399192235299095
379,GBR,Degree Centrality,-0.4540697605095475
380,GBR,Degree Centrality,-0.4473512017385098
381,GBR,Degree Centrality,-0.440632642967472
382,GBR,Degree Centrality,-0.45910867958782586
383,GBR,Degree Centrality,-0.4507104811240287
384,GBR,Degree Centrality,-0.4389530032747126
385,GBR,Degree Centrality,-0.4540697605095475
386,GBR,Degree Centrality,-0.4389530032747126
387,GBR,Degree Centrality,-0.4523901208167881
388,GBR,Degree Centrality,-0.455749400202307
389,GBR,Degree Centrality,-0.40871948880504266
390,GBR,Degree Centrality,-0.44399192235299095
391,GBR,Degree Centrality,-0.455749400202307
392,GBR,Degree Centrality,-0.42047696665435874
393,GBR,Degree Centrality,-0.4423122826602314
394,GBR,Degree Centrality,-0.4607883192805853
395,GBR,Degree Centrality,-0.4322344445036748
396,GBR,Degree Centrality,-0.4641475986661042
397,GBR,Degree Centrality,-0.46246795897334475
398,GBR,Degree Centrality,-0.44567156204575037
399,GBR,Degree Centrality,-0.4540697605095475
400,GBR,Degree Centrality,-0.440632642967472
401,GBR,Degree Centrality,-0.46582723835886364
402,GBR,Degree Centrality,-0.4473512017385098
403,GBR,Degree Centrality,-0.46750687805162305
404,GBR,Degree Centrality,-0.46582723835886364
405,GBR,Degree Centrality,-0.4372733635819532
406,GBR,Degree Centrality,-0.4473512017385098
407,GBR,Degree Centrality,-0.45910867958782586
408,GBR,Degree Centrality,-0.455749400202307
409,GBR,Degree Centrality,-0.46750687805162305
410,GBR,Degree Centrality,-0.4372733635819532
411,GBR,Degree Centrality,-0.4641475986661042
412,GBR,Degree Centrality,-0.45742903989506645
413,GBR,Degree Centrality,-0.4691865177443825
414,GBR,Degree Centrality,-0.46582723835886364
415,GBR,Degree Centrality,-0.45742903989506645
416,GBR,Degree Centrality,-0.4507104811240287
417,GBR,Degree Centrality,-0.44567156204575037
418,GBR,Degree Centrality,-0.45742903989506645
419,GBR,Degree Centrality,-0.4490308414312692
420,GBR,Degree Centrality,-0.44399192235299095
421,GBR,Degree Centrality,-0.4490308414312692
422,GBR,Degree Centrality,-0.4473512017385098
423,GBR,Degree Centrality,-0.4423122826602314
424,GBR,Degree Centrality,-0.4607883192805853
425,GBR,Degree Centrality,-0.4490308414312692
426,GBR,Degree Centrality,-0.4473512017385098
427,GBR,Degree Centrality,-0.4490308414312692
428,GBR,Degree Centrality,-0.46582723835886364
429,GBR,Degree Centrality,-0.4473512017385098
430,GBR,Degree Centrality,-0.4507104811240287
431,GBR,Degree Centrality,-0.46750687805162305
432,GBR,Degree Centrality,-0.42887516511815593
433,GBR,Degree Centrality,-0.4271955254253965
434,GBR,Degree Centrality,-0.4473512017385098
435,GBR,Degree Centrality,-0.45910867958782586
436,GBR,Degree Centrality,-0.44399192235299095
437,GBR,Degree Centrality,-0.4389530032747126
438,GBR,Degree Centrality,-0.4523901208167881
439,GBR,Degree Centrality,-0.455749400202307
440,GBR,Degree Centrality,-0.440632642967472
441,GBR,Degree Centrality,-0.4507104811240287
442,GBR,Degree Centrality,-0.4473512017385098
443,GBR,Degree Centrality,-0.4523901208167881
444,GBR,Degree Centrality,-0.4641475986661042
445,GBR,Degree Centrality,-0.455749400202307
446,GBR,Degree Centrality,-0.46246795897334475
447,GBR,Degree Centrality,-0.4540697605095475
448,GBR,Degree Centrality,-0.4507104811240287
449,GBR,Degree Centrality,-0.45910867958782586
450,GBR,Degree Centrality,-0.45910867958782586
451,GBR,Degree Centrality,-0.4490308414312692
452,GBR,Degree Centrality,-0.4641475986661042
453,GBR,Degree Centrality,-0.4540697605095475
454,GBR,Degree Centrality,-0.44399192235299095
455,GBR,Degree Centrality,-0.4507104811240287
456,GBR,Degree Centrality,-0.4607883192805853
457,GBR,Degree Centrality,-0.46582723835886364
458,GBR,Degree Centrality,-0.45910867958782586
459,GBR,Degree Centrality,-0.4607883192805853
460,GBR,Degree Centrality,-0.4540697605095475
461,GBR,Degree Centrality,-0.46582723835886364
462,GBR,Degree Centrality,-0.4641475986661042
463,GBR,Degree Centrality,-0.4641475986661042
464,GBR,Degree Centrality,-0.46750687805162305
465,GBR,Degree Centrality,-0.44399192235299095
466,GBR,Degree Centrality,-0.4523901208167881
467,GBR,Degree Centrality,-0.4540697605095475
468,GBR,Degree Centrality,-0.42887516511815593
469,GBR,Degree Centrality,-0.4540697605095475
470,GBR,Degree Centrality,-0.46750687805162305
471,GBR,Degree Centrality,-0.45910867958782586
472,GBR,Degree Centrality,-0.46246795897334475
473,GBR,Degree Centrality,-0.45742903989506645
474,GBR,Degree Centrality,-0.4490308414312692
475,GBR,Degree Centrality,-0.44399192235299095
476,GBR,Degree Centrality,-0.46246795897334475
477,GBR,Degree Centrality,-0.46582723835886364
478,GBR,Degree Centrality,-0.4540697605095475
479,GBR,Degree Centrality,-0.455749400202307
480,GBR,Degree Centrality,-0.455749400202307
481,GBR,Degree Centrality,-0.45742903989506645
482,GBR,Degree Centrality,-0.45742903989506645
483,GBR,Degree Centrality,-0.455749400202307
484,GBR,Degree Centrality,-0.46750687805162305
485,GBR,Degree Centrality,-0.455749400202307
486,GBR,Degree Centrality,-0.4389530032747126
487,GBR,Degree Centrality,-0.46246795897334475
488,GBR,Degree Centrality,-0.455749400202307
489,GBR,Degree Centrality,-0.4540697605095475
490,GBR,Degree Centrality,-0.45742903989506645
491,GBR,Degree Centrality,-0.45742903989506645
492,GBR,Degree Centrality,-0.4607883192805853
493,GBR,Degree Centrality,-0.46246795897334475
494,GBR,Degree Centrality,-0.4691865177443825
495,GBR,Degree Centrality,-0.44567156204575037
496,GBR,Degree Centrality,-0.455749400202307
497,GBR,Degree Centrality,-0.46246795897334475
498,GBR,Degree Centrality,-0.45910867958782586
499,GBR,Degree Centrality,-0.44567156204575037
500,GBR,Degree Centrality,-0.4607883192805853
501,GBR,Degree Centrality,-0.45910867958782586
502,GBR,Degree Centrality,-0.4691865177443825
503,GBR,Degree Centrality,-0.4423122826602314
504,GBR,Degree Centrality,-0.4691865177443825
505,GBR,Degree Centrality,-0.4523901208167881
506,GBR,Degree Centrality,-0.45910867958782586
507,GBR,Degree Centrality,-0.4490308414312692
508,GBR,Degree Centrality,-0.45742903989506645
509,GBR,Degree Centrality,-0.44567156204575037
510,GBR,Degree Centrality,-0.4691865177443825
511,GBR,Degree Centrality,-0.440632642967472
512,GBR,Degree Centrality,-0.46750687805162305
513,GBR,Degree Centrality,-0.4540697605095475
514,GBR,Degree Centrality,-0.4691865177443825
515,GBR,Degree Centrality,-0.46246795897334475
516,GBR,Degree Centrality,-0.4540697605095475
517,GBR,Degree Centrality,-0.4507104811240287
518,GBR,Degree Centrality,-0.4691865177443825
519,GBR,Degree Centrality,-0.4691865177443825
520,GBR,Degree Centrality,-0.4641475986661042
521,GBR,Degree Centrality,-0.4691865177443825
522,GBR,Degree Centrality,-0.4691865177443825
523,GBR,Degree Centrality,-0.4691865177443825
524,GBR,Degree Centrality,-0.46582723835886364
525,GBR,Degree Centrality,-0.4691865177443825
526,GBR,Degree Centrality,-0.46582723835886364
527,GBR,Degree Centrality,-0.4607883192805853
528,GBR,Degree Centrality,-0.4691865177443825
529,GBR,Degree Centrality,-0.46750687805162305
530,GBR,Degree Centrality,-0.44399192235299095
531,GBR,Degree Centrality,-0.45910867958782586
532,GBR,Degree Centrality,-0.44399192235299095
533,GBR,Degree Centrality,-0.45910867958782586
534,GBR,Degree Centrality,-0.45742903989506645
535,GBR,Degree Centrality,-0.4523901208167881
536,GBR,Degree Centrality,-0.4540697605095475
537,GBR,Degree Centrality,-0.4523901208167881
538,GBR,Degree Centrality,-0.4423122826602314
539,GBR,Degree Centrality,-0.4523901208167881
540,GBR,Degree Centrality,-0.455749400202307
541,GBR,Degree Centrality,-0.4540697605095475
542,GBR,Degree Centrality,-0.4473512017385098
543,GBR,Degree Centrality,-0.4507104811240287
544,GBR,Degree Centrality,-0.44567156204575037
545,GBR,Degree Centrality,-0.455749400202307
546,GBR,Degree Centrality,-0.455749400202307
547,GBR,Degree Centrality,-0.4540697605095475
548,GBR,Degree Centrality,-0.4423122826602314
549,GBR,Degree Centrality,-0.4523901208167881
550,GBR,Degree Centrality,-0.44399192235299095
551,GBR,Degree Centrality,-0.4473512017385098
552,GBR,Degree Centrality,-0.45910867958782586
553,GBR,Degree Centrality,-0.44567156204575037
554,GBR,Degree Centrality,-0.4423122826602314
555,GBR,Degree Centrality,-0.4507104811240287
556,GBR,Degree Centrality,-0.45742903989506645
557,GBR,Degree Centrality,-0.4507104811240287
558,GBR,Degree Centrality,-0.4507104811240287
559,GBR,Degree Centrality,-0.44399192235299095
560,GBR,Degree Centrality,-0.45910867958782586
561,GBR,Degree Centrality,-0.4523901208167881
562,GBR,Degree Centrality,-0.4540697605095475
563,GBR,Degree Centrality,-0.46246795897334475
564,GBR,Degree Centrality,-0.45742903989506645
565,GBR,Degree Centrality,-0.4423122826602314
566,GBR,Degree Centrality,-0.4523901208167881
567,GBR,Degree Centrality,-0.4523901208167881
568,GBR,Degree Centrality,-0.4523901208167881
569,GBR,Degree Centrality,-0.45910867958782586
570,GBR,Degree Centrality,-0.4523901208167881
571,GBR,Degree Centrality,-0.4540697605095475
572,GBR,Degree Centrality,-0.45742903989506645
573,GBR,Degree Centrality,-0.4607883192805853
574,GBR,Degree Centrality,-0.45742903989506645
575,GBR,Degree Centrality,-0.4523901208167881
576,GBR,Degree Centrality,-0.4490308414312692
577,GBR,Degree Centrality,-0.4523901208167881
578,GBR,Degree Centrality,-0.4540697605095475
579,GBR,Degree Centrality,-0.4473512017385098
580,GBR,Degree Centrality,-0.46750687805162305
581,GBR,Degree Centrality,-0.440632642967472
582,GBR,Degree Centrality,-0.45742903989506645
