,Region,Metric,Standardised Value
12906,GBR_2,Closeness Centrality,-1.3618084001600845
12907,GBR_2,Closeness Centrality,-1.388818840617774
12908,GBR_2,Closeness Centrality,-1.0376831146678105
12909,GBR_2,Closeness Centrality,-1.2383321009249324
12910,GBR_2,Closeness Centrality,-1.1612558797617398
12911,GBR_2,Closeness Centrality,-1.2494449678560962
12912,GBR_2,Closeness Centrality,-1.3726125763431603
12913,GBR_2,Closeness Centrality,-1.2221981860444018
12914,GBR_2,Closeness Centrality,-1.1842529764721783
12915,GBR_2,Closeness Centrality,-1.4050251048923876
12916,GBR_2,Closeness Centrality,-1.2677485133897775
12917,GBR_2,Closeness Centrality,-1.2591687264208644
12918,GBR_2,Closeness Centrality,-1.3726125763431603
12919,GBR_2,Closeness Centrality,-1.4050251048923876
12920,GBR_2,Closeness Centrality,-1.3685610102745067
12921,GBR_2,Closeness Centrality,-1.2321582859631748
12922,GBR_2,Closeness Centrality,-1.1778227203045994
12923,GBR_2,Closeness Centrality,-1.4050251048923876
12924,GBR_2,Closeness Centrality,-1.194562672893688
12925,GBR_2,Closeness Centrality,-1.278413665246968
12926,GBR_2,Closeness Centrality,-1.2139419423986866
12927,GBR_2,Closeness Centrality,-1.1887164942270576
12928,GBR_2,Closeness Centrality,-1.3726125763431603
12929,GBR_2,Closeness Centrality,-1.2078830799822133
12930,GBR_2,Closeness Centrality,-1.4050251048923876
12931,GBR_2,Closeness Centrality,-1.2204256258893658
12932,GBR_2,Closeness Centrality,-1.4050251048923876
12933,GBR_2,Closeness Centrality,-1.2353013190346152
12934,GBR_2,Closeness Centrality,-1.4050251048923876
12935,GBR_2,Closeness Centrality,-1.3726125763431603
12936,GBR_2,Closeness Centrality,-1.4050251048923876
12937,GBR_2,Closeness Centrality,-1.2186530657343302
12938,GBR_2,Closeness Centrality,-1.2432682407174698
12939,GBR_2,Closeness Centrality,-1.2462637382021904
12940,GBR_2,Closeness Centrality,-1.214511464864151
12941,GBR_2,Closeness Centrality,-1.3726125763431603
12942,GBR_2,Closeness Centrality,-1.2462637382021904
12943,GBR_2,Closeness Centrality,-1.2491503085056486
12944,GBR_2,Closeness Centrality,-1.1852016740905762
12945,GBR_2,Closeness Centrality,-1.210181609408964
12946,GBR_2,Closeness Centrality,-1.2462637382021904
12947,GBR_2,Closeness Centrality,-1.1959247682760303
12948,GBR_2,Closeness Centrality,-1.4050251048923876
12949,GBR_2,Closeness Centrality,-1.2211242336910972
12950,GBR_2,Closeness Centrality,-1.1959247682760303
12951,GBR_2,Closeness Centrality,-1.2208630108626863
12952,GBR_2,Closeness Centrality,-1.2369248342792378
12953,GBR_2,Closeness Centrality,-1.2369248342792378
12954,GBR_2,Closeness Centrality,-1.2335628288669747
12955,GBR_2,Closeness Centrality,-1.2383321009249324
12956,GBR_2,Closeness Centrality,-1.254463681954041
12957,GBR_2,Closeness Centrality,-1.2369248342792378
12958,GBR_2,Closeness Centrality,-1.2369248342792378
12959,GBR_2,Closeness Centrality,-1.383416752526236
12960,GBR_2,Closeness Centrality,-1.3057617362103786
12961,GBR_2,Closeness Centrality,-1.2300635987440072
12962,GBR_2,Closeness Centrality,-1.2335628288669747
12963,GBR_2,Closeness Centrality,-1.3531650592136237
12964,GBR_2,Closeness Centrality,-1.2369248342792378
12965,GBR_2,Closeness Centrality,-1.2300635987440072
12966,GBR_2,Closeness Centrality,-1.2553397738724665
12967,GBR_2,Closeness Centrality,-1.4050251048923876
12968,GBR_2,Closeness Centrality,-1.4050251048923876
12969,GBR_2,Closeness Centrality,-1.4050251048923876
12970,GBR_2,Closeness Centrality,-1.337499003748164
12971,GBR_2,Closeness Centrality,-1.3564063120685466
12972,GBR_2,Closeness Centrality,-1.3726125763431603
12973,GBR_2,Closeness Centrality,-1.2528662903140702
12974,GBR_2,Closeness Centrality,-1.4050251048923876
12975,GBR_2,Closeness Centrality,-1.383416752526236
12976,GBR_2,Closeness Centrality,-1.3564063120685466
12977,GBR_2,Closeness Centrality,-1.3069772060309748
12978,GBR_2,Closeness Centrality,-1.3564063120685466
12979,GBR_2,Closeness Centrality,-1.3564063120685466
12980,GBR_2,Closeness Centrality,-1.380715708480467
12981,GBR_2,Closeness Centrality,-1.332096915656626
12982,GBR_2,Closeness Centrality,-1.260642023173102
12983,GBR_2,Closeness Centrality,-1.3564063120685466
12984,GBR_2,Closeness Centrality,-1.325240419232751
12985,GBR_2,Closeness Centrality,-1.3328335640327449
12986,GBR_2,Closeness Centrality,-1.1735070438264776
12987,GBR_2,Closeness Centrality,-1.2377533057722676
12988,GBR_2,Closeness Centrality,-1.2805315293283097
12989,GBR_2,Closeness Centrality,-1.1668830548570919
12990,GBR_2,Closeness Centrality,-1.30130501353486
12991,GBR_2,Closeness Centrality,-1.383416752526236
12992,GBR_2,Closeness Centrality,-1.30130501353486
12993,GBR_2,Closeness Centrality,-1.260642023173102
12994,GBR_2,Closeness Centrality,-1.2105499335970231
12995,GBR_2,Closeness Centrality,-1.3239937835193192
12996,GBR_2,Closeness Centrality,-1.1814904252425436
12997,GBR_2,Closeness Centrality,-1.2164431206059736
12998,GBR_2,Closeness Centrality,-1.388818840617774
12999,GBR_2,Closeness Centrality,-1.3726125763431603
13000,GBR_2,Closeness Centrality,-1.2824652313156215
13001,GBR_2,Closeness Centrality,-1.3402000477939329
13002,GBR_2,Closeness Centrality,-1.388818840617774
13003,GBR_2,Closeness Centrality,-1.1799381010783085
13004,GBR_2,Closeness Centrality,-1.2174954754290004
13005,GBR_2,Closeness Centrality,-1.388818840617774
13006,GBR_2,Closeness Centrality,-1.1959120174780173
13007,GBR_2,Closeness Centrality,-1.2969833430616295
13008,GBR_2,Closeness Centrality,0.10368321209768952
13009,GBR_2,Closeness Centrality,-1.4050251048923876
13010,GBR_2,Closeness Centrality,-1.303735953176052
13011,GBR_2,Closeness Centrality,-1.3726125763431603
13012,GBR_2,Closeness Centrality,-1.253940899235505
13013,GBR_2,Closeness Centrality,-1.4050251048923876
13014,GBR_2,Closeness Centrality,-1.2409366791119238
13015,GBR_2,Closeness Centrality,-1.3564063120685466
13016,GBR_2,Closeness Centrality,-1.2530913773178842
13017,GBR_2,Closeness Centrality,-1.3197289771312628
13018,GBR_2,Closeness Centrality,-1.2226104093362706
13019,GBR_2,Closeness Centrality,-1.2591687264208644
13020,GBR_2,Closeness Centrality,-1.3402000477939329
13021,GBR_2,Closeness Centrality,-1.4050251048923876
13022,GBR_2,Closeness Centrality,-1.3402000477939329
13023,GBR_2,Closeness Centrality,-1.3726125763431603
13024,GBR_2,Closeness Centrality,-1.1879365415859344
13025,GBR_2,Closeness Centrality,-1.153655601569124
13026,GBR_2,Closeness Centrality,-1.4050251048923876
13027,GBR_2,Closeness Centrality,-1.3726125763431603
13028,GBR_2,Closeness Centrality,-1.3618084001600845
13029,GBR_2,Closeness Centrality,-1.4050251048923876
13030,GBR_2,Closeness Centrality,-1.3402000477939329
13031,GBR_2,Closeness Centrality,-1.1055208747403922
13032,GBR_2,Closeness Centrality,-1.3726125763431603
13033,GBR_2,Closeness Centrality,-1.1767868830249113
13034,GBR_2,Closeness Centrality,-1.3726125763431603
13035,GBR_2,Closeness Centrality,-1.388818840617774
13036,GBR_2,Closeness Centrality,-1.3167909993972686
13037,GBR_2,Closeness Centrality,-1.4050251048923876
13038,GBR_2,Closeness Centrality,-1.4050251048923876
13039,GBR_2,Closeness Centrality,-1.1373603530019936
13040,GBR_2,Closeness Centrality,-1.388818840617774
13041,GBR_2,Closeness Centrality,-1.3185916954277812
13042,GBR_2,Closeness Centrality,-1.4050251048923876
13043,GBR_2,Closeness Centrality,-1.3685610102745067
13044,GBR_2,Closeness Centrality,0.08143087703883883
13045,GBR_2,Closeness Centrality,-1.1157034361210054
13046,GBR_2,Closeness Centrality,-1.2174526017139882
13047,GBR_2,Closeness Centrality,-1.3328335640327449
13048,GBR_2,Closeness Centrality,-1.4050251048923876
13049,GBR_2,Closeness Centrality,-1.2817722002775624
13050,GBR_2,Closeness Centrality,-1.3185916954277812
13051,GBR_2,Closeness Centrality,-1.3328335640327449
13052,GBR_2,Closeness Centrality,-1.2416555053499108
13053,GBR_2,Closeness Centrality,-1.1453093312607578
13054,GBR_2,Closeness Centrality,-1.2879348455083037
13055,GBR_2,Closeness Centrality,0.09470280544893925
13056,GBR_2,Closeness Centrality,-1.2064983675283698
13057,GBR_2,Closeness Centrality,-1.2388166736108843
13058,GBR_2,Closeness Centrality,-1.2737543642680167
13059,GBR_2,Closeness Centrality,-1.2102382746686653
13060,GBR_2,Closeness Centrality,-1.236479956436405
13061,GBR_2,Closeness Centrality,-0.11990830101815346
13062,GBR_2,Closeness Centrality,-1.1087165416625102
13063,GBR_2,Closeness Centrality,-1.1943436693224097
13064,GBR_2,Closeness Centrality,-1.2105499335970231
13065,GBR_2,Closeness Centrality,-0.10293575637898755
13066,GBR_2,Closeness Centrality,-1.148191047149053
13067,GBR_2,Closeness Centrality,-0.12027235676995918
13068,GBR_2,Closeness Centrality,-1.1615710015670797
13069,GBR_2,Closeness Centrality,-1.1312706407941833
13070,GBR_2,Closeness Centrality,-1.2311293168028818
13071,GBR_2,Closeness Centrality,-1.3107341127491807
13072,GBR_2,Closeness Centrality,-0.12027235676995918
13073,GBR_2,Closeness Centrality,-1.2800053519167962
13074,GBR_2,Closeness Centrality,-1.087382325109959
13075,GBR_2,Closeness Centrality,-1.192064663408792
13076,GBR_2,Closeness Centrality,-1.1794265397060038
13077,GBR_2,Closeness Centrality,-1.1086819867280229
13078,GBR_2,Closeness Centrality,-0.11110864244668937
13079,GBR_2,Closeness Centrality,-1.187140885200359
13080,GBR_2,Closeness Centrality,-1.0781987753543447
13081,GBR_2,Closeness Centrality,-1.110304999939619
13082,GBR_2,Closeness Centrality,-0.11110864244668937
13083,GBR_2,Closeness Centrality,-1.1298460115022297
13084,GBR_2,Closeness Centrality,-1.1457248764985684
13085,GBR_2,Closeness Centrality,-1.1787607229045118
13086,GBR_2,Closeness Centrality,-1.0684499739970992
13087,GBR_2,Closeness Centrality,-1.1451355577976734
13088,GBR_2,Closeness Centrality,-1.0447358407873182
13089,GBR_2,Closeness Centrality,-1.1039454245612617
13090,GBR_2,Closeness Centrality,-1.1197948536591864
13091,GBR_2,Closeness Centrality,-0.9951772110001833
13092,GBR_2,Closeness Centrality,-0.10851932991463684
13093,GBR_2,Closeness Centrality,-0.08742568569652107
13094,GBR_2,Closeness Centrality,-0.10666346708186025
13095,GBR_2,Closeness Centrality,-1.0616275051276
13096,GBR_2,Closeness Centrality,-1.0750066323911631
13097,GBR_2,Closeness Centrality,-1.1430757756075258
13098,GBR_2,Closeness Centrality,-1.1301419300806708
13099,GBR_2,Closeness Centrality,-1.1090314479522732
13100,GBR_2,Closeness Centrality,-0.11331983548988911
13101,GBR_2,Closeness Centrality,-0.9978559554047075
13102,GBR_2,Closeness Centrality,-1.2192501386286578
13103,GBR_2,Closeness Centrality,-1.1015357959097885
13104,GBR_2,Closeness Centrality,-1.1202109604446158
13105,GBR_2,Closeness Centrality,-1.4050251048923876
13106,GBR_2,Closeness Centrality,-1.1317454271624512
13107,GBR_2,Closeness Centrality,-1.179721475991931
13108,GBR_2,Closeness Centrality,-1.1595951026795441
13109,GBR_2,Closeness Centrality,-1.0674984854807217
13110,GBR_2,Closeness Centrality,-1.1722755647782548
13111,GBR_2,Closeness Centrality,-0.2495659454345092
13112,GBR_2,Closeness Centrality,-0.0900998509427871
13113,GBR_2,Closeness Centrality,-1.114642712927108
13114,GBR_2,Closeness Centrality,-1.1020926265284545
13115,GBR_2,Closeness Centrality,-1.0622002836986364
13116,GBR_2,Closeness Centrality,-1.1722755647782548
13117,GBR_2,Closeness Centrality,-0.13324237890467794
13118,GBR_2,Closeness Centrality,-1.4050251048923876
13119,GBR_2,Closeness Centrality,-0.9507094963940502
13120,GBR_2,Closeness Centrality,-0.2562973437798819
13121,GBR_2,Closeness Centrality,-1.0589736971462245
13122,GBR_2,Closeness Centrality,-1.1349207003154926
13123,GBR_2,Closeness Centrality,-1.2421169179232272
13124,GBR_2,Closeness Centrality,-0.9393374083859666
13125,GBR_2,Closeness Centrality,-1.066455105590132
13126,GBR_2,Closeness Centrality,-1.0335672380266387
13127,GBR_2,Closeness Centrality,-1.0319898960803213
13128,GBR_2,Closeness Centrality,-1.0357361692134999
13129,GBR_2,Closeness Centrality,-1.0160747623016588
13130,GBR_2,Closeness Centrality,-1.051065560167302
13131,GBR_2,Closeness Centrality,-0.2548406765707614
13132,GBR_2,Closeness Centrality,-1.0322049408285043
13133,GBR_2,Closeness Centrality,-1.148596872699133
13134,GBR_2,Closeness Centrality,-1.139915083645405
13135,GBR_2,Closeness Centrality,-0.9653648386036741
13136,GBR_2,Closeness Centrality,-1.0070380895955378
13137,GBR_2,Closeness Centrality,-0.2436481008278108
13138,GBR_2,Closeness Centrality,-1.0141362139434513
13139,GBR_2,Closeness Centrality,-1.0364921031200696
13140,GBR_2,Closeness Centrality,-1.0538893789424242
13141,GBR_2,Closeness Centrality,-0.9906603933255602
13142,GBR_2,Closeness Centrality,-1.0289848372322834
13143,GBR_2,Closeness Centrality,-0.245429809348493
13144,GBR_2,Closeness Centrality,-0.8847577180650746
13145,GBR_2,Closeness Centrality,-0.9823165872603155
13146,GBR_2,Closeness Centrality,-0.9402054362160597
13147,GBR_2,Closeness Centrality,-1.0459940194240225
13148,GBR_2,Closeness Centrality,-0.24245725027250237
13149,GBR_2,Closeness Centrality,-1.0773227610692304
13150,GBR_2,Closeness Centrality,-0.8678625860157808
13151,GBR_2,Closeness Centrality,-1.131139238651416
13152,GBR_2,Closeness Centrality,-1.054399447345917
13153,GBR_2,Closeness Centrality,-0.9605104276458404
13154,GBR_2,Closeness Centrality,-1.0844616357242045
13155,GBR_2,Closeness Centrality,-0.966807718906833
13156,GBR_2,Closeness Centrality,-0.2592059166872557
13157,GBR_2,Closeness Centrality,-0.8653565045477514
13158,GBR_2,Closeness Centrality,-1.1001901115777324
13159,GBR_2,Closeness Centrality,-0.26867401472145996
13160,GBR_2,Closeness Centrality,-0.9013286232858672
13161,GBR_2,Closeness Centrality,-0.9538802872303876
13162,GBR_2,Closeness Centrality,-0.8995349043457693
13163,GBR_2,Closeness Centrality,-0.26151093422366034
13164,GBR_2,Closeness Centrality,-0.9260989999901423
13165,GBR_2,Closeness Centrality,-0.9531595343264749
13166,GBR_2,Closeness Centrality,-1.076350692586187
13167,GBR_2,Closeness Centrality,-0.25542378654709685
13168,GBR_2,Closeness Centrality,-0.2663916123309584
13169,GBR_2,Closeness Centrality,-0.9022860982458604
13170,GBR_2,Closeness Centrality,-1.0042165201495024
13171,GBR_2,Closeness Centrality,-0.26151093422366034
13172,GBR_2,Closeness Centrality,-0.8148972191290472
13173,GBR_2,Closeness Centrality,-0.8531655236605794
13174,GBR_2,Closeness Centrality,-0.47734717085038725
13175,GBR_2,Closeness Centrality,-1.148191047149053
13176,GBR_2,Closeness Centrality,-0.9980806183383866
13177,GBR_2,Closeness Centrality,-0.9499030528709297
13178,GBR_2,Closeness Centrality,-0.9272213422758144
13179,GBR_2,Closeness Centrality,-1.0172282330685352
13180,GBR_2,Closeness Centrality,-0.9496686062495832
13181,GBR_2,Closeness Centrality,-1.197339139970324
13182,GBR_2,Closeness Centrality,-0.5976476516018231
13183,GBR_2,Closeness Centrality,-0.39338620217720294
13184,GBR_2,Closeness Centrality,-0.9265986104481441
13185,GBR_2,Closeness Centrality,-0.4766341209395171
13186,GBR_2,Closeness Centrality,-0.9643177622338897
13187,GBR_2,Closeness Centrality,-0.35642922029766577
13188,GBR_2,Closeness Centrality,-0.39157768570307544
13189,GBR_2,Closeness Centrality,-0.4744883790659743
13190,GBR_2,Closeness Centrality,-0.6371696248398229
13191,GBR_2,Closeness Centrality,-0.32160962451203107
13192,GBR_2,Closeness Centrality,-0.38998992116987813
13193,GBR_2,Closeness Centrality,-0.876046952560479
13194,GBR_2,Closeness Centrality,-0.3996654948564372
13195,GBR_2,Closeness Centrality,-1.057003523842252
13196,GBR_2,Closeness Centrality,-0.3981029910220119
13197,GBR_2,Closeness Centrality,-0.41336938229576664
13198,GBR_2,Closeness Centrality,-0.5341983780555567
13199,GBR_2,Closeness Centrality,-1.0477433967530352
13200,GBR_2,Closeness Centrality,-0.39157768570307544
13201,GBR_2,Closeness Centrality,-0.5156019310170677
13202,GBR_2,Closeness Centrality,-1.0077992230976007
13203,GBR_2,Closeness Centrality,-0.4426054474241131
13204,GBR_2,Closeness Centrality,-0.4166153912077032
13205,GBR_2,Closeness Centrality,-0.39135116638720835
13206,GBR_2,Closeness Centrality,-1.0448800900929882
13207,GBR_2,Closeness Centrality,-0.9975018689583713
13208,GBR_2,Closeness Centrality,-0.44214247201082224
13209,GBR_2,Closeness Centrality,-0.9681985745793498
13210,GBR_2,Closeness Centrality,-0.42866833398341614
13211,GBR_2,Closeness Centrality,-0.33867730313546957
13212,GBR_2,Closeness Centrality,-0.38312848459672
13213,GBR_2,Closeness Centrality,-0.5323107478673266
13214,GBR_2,Closeness Centrality,-0.8043208533605666
13215,GBR_2,Closeness Centrality,-1.1497100234513422
13216,GBR_2,Closeness Centrality,-0.39047482044870335
13217,GBR_2,Closeness Centrality,-1.0168440469982387
13218,GBR_2,Closeness Centrality,-0.3592790701541328
13219,GBR_2,Closeness Centrality,-0.5056679417332778
13220,GBR_2,Closeness Centrality,-0.34431607955943644
13221,GBR_2,Closeness Centrality,-0.34885901246756873
13222,GBR_2,Closeness Centrality,-0.44336751352848336
13223,GBR_2,Closeness Centrality,-0.9192794528719973
13224,GBR_2,Closeness Centrality,-0.447832787274791
13225,GBR_2,Closeness Centrality,-0.46507438884360597
13226,GBR_2,Closeness Centrality,-0.4687176086732524
13227,GBR_2,Closeness Centrality,-0.9012545842031748
13228,GBR_2,Closeness Centrality,-0.5391923664531874
13229,GBR_2,Closeness Centrality,-0.862217822985706
13230,GBR_2,Closeness Centrality,-0.3874710441319122
13231,GBR_2,Closeness Centrality,-0.504997779912742
13232,GBR_2,Closeness Centrality,-0.3959719134782821
13233,GBR_2,Closeness Centrality,-0.44397886609769127
13234,GBR_2,Closeness Centrality,-0.46485328306050444
13235,GBR_2,Closeness Centrality,-0.5305212096220111
13236,GBR_2,Closeness Centrality,-0.9866984438476754
13237,GBR_2,Closeness Centrality,-0.858480011962057
13238,GBR_2,Closeness Centrality,-0.39590321280325425
13239,GBR_2,Closeness Centrality,-0.5291464463552705
13240,GBR_2,Closeness Centrality,-0.8918965048616759
13241,GBR_2,Closeness Centrality,-0.3413479994911422
13242,GBR_2,Closeness Centrality,-1.0372775959906977
13243,GBR_2,Closeness Centrality,-0.3857716516317702
13244,GBR_2,Closeness Centrality,-0.45065279831154326
13245,GBR_2,Closeness Centrality,-1.4050251048923876
13246,GBR_2,Closeness Centrality,-0.33139250922777924
13247,GBR_2,Closeness Centrality,-0.4844178868110733
13248,GBR_2,Closeness Centrality,-0.5720342979112261
13249,GBR_2,Closeness Centrality,-0.4415287800841929
13250,GBR_2,Closeness Centrality,-0.3891826573543856
13251,GBR_2,Closeness Centrality,-0.4345185350502792
13252,GBR_2,Closeness Centrality,-0.3685638550365622
13253,GBR_2,Closeness Centrality,-0.49892107629322463
13254,GBR_2,Closeness Centrality,-0.4166153912077032
13255,GBR_2,Closeness Centrality,-0.4816025742175524
13256,GBR_2,Closeness Centrality,-0.2783117932107789
13257,GBR_2,Closeness Centrality,-0.3874710441319122
13258,GBR_2,Closeness Centrality,-0.8038009521119881
13259,GBR_2,Closeness Centrality,-1.043975911074227
13260,GBR_2,Closeness Centrality,-0.37068081020375127
13261,GBR_2,Closeness Centrality,-0.370918366773651
13262,GBR_2,Closeness Centrality,-0.9135970355287805
13263,GBR_2,Closeness Centrality,-0.289755788066271
13264,GBR_2,Closeness Centrality,-0.43638409658991584
13265,GBR_2,Closeness Centrality,-0.9435608436250642
13266,GBR_2,Closeness Centrality,-0.3707451829786496
13267,GBR_2,Closeness Centrality,-0.4502135079574593
13268,GBR_2,Closeness Centrality,-0.37003224274784224
13269,GBR_2,Closeness Centrality,-0.4633056802167699
13270,GBR_2,Closeness Centrality,-0.3646834424266818
13271,GBR_2,Closeness Centrality,-0.5136327284180819
13272,GBR_2,Closeness Centrality,-1.4050251048923876
13273,GBR_2,Closeness Centrality,-0.4352158513549841
13274,GBR_2,Closeness Centrality,-0.32563576608748646
13275,GBR_2,Closeness Centrality,-0.34922381982011097
13276,GBR_2,Closeness Centrality,-0.3723801345504109
13277,GBR_2,Closeness Centrality,-1.4050251048923876
13278,GBR_2,Closeness Centrality,-0.5123607639672972
13279,GBR_2,Closeness Centrality,-0.4166153912077032
13280,GBR_2,Closeness Centrality,-0.4657153997780787
13281,GBR_2,Closeness Centrality,-0.4387557687942401
13282,GBR_2,Closeness Centrality,-0.293350996195153
13283,GBR_2,Closeness Centrality,-0.7557114723958502
13284,GBR_2,Closeness Centrality,-0.8395584990297078
13285,GBR_2,Closeness Centrality,-1.4050251048923876
13286,GBR_2,Closeness Centrality,-0.4174235757650905
13287,GBR_2,Closeness Centrality,-0.40016930612143564
13288,GBR_2,Closeness Centrality,-0.48511903473040413
13289,GBR_2,Closeness Centrality,-0.47161191314379075
13290,GBR_2,Closeness Centrality,-0.37268607059949493
13291,GBR_2,Closeness Centrality,-0.3979712321801787
13292,GBR_2,Closeness Centrality,-0.45172070858403374
13293,GBR_2,Closeness Centrality,-0.7573915016094469
13294,GBR_2,Closeness Centrality,-0.4672637150455829
13295,GBR_2,Closeness Centrality,-0.6307708291727182
13296,GBR_2,Closeness Centrality,-0.4356537805563649
13297,GBR_2,Closeness Centrality,-0.3894145066612539
13298,GBR_2,Closeness Centrality,-0.3968141949402304
13299,GBR_2,Closeness Centrality,-0.37003224274784224
13300,GBR_2,Closeness Centrality,-0.3891826573543856
13301,GBR_2,Closeness Centrality,-0.7782981476372611
13302,GBR_2,Closeness Centrality,-0.6534154781825654
13303,GBR_2,Closeness Centrality,-0.373567658160804
13304,GBR_2,Closeness Centrality,-0.312490137825112
13305,GBR_2,Closeness Centrality,-0.501757475582144
13306,GBR_2,Closeness Centrality,-0.4701670010822604
13307,GBR_2,Closeness Centrality,-0.4406869482843218
13308,GBR_2,Closeness Centrality,-0.3891826573543856
13309,GBR_2,Closeness Centrality,-0.3646834424266818
13310,GBR_2,Closeness Centrality,-0.4127118355653878
13311,GBR_2,Closeness Centrality,-0.3823925567767599
13312,GBR_2,Closeness Centrality,-0.4077287961375531
13313,GBR_2,Closeness Centrality,-0.30798907389994035
13314,GBR_2,Closeness Centrality,-0.7570440586892309
13315,GBR_2,Closeness Centrality,-0.5922144251328423
13316,GBR_2,Closeness Centrality,-0.3153271681228442
13317,GBR_2,Closeness Centrality,-0.5029812885199573
13318,GBR_2,Closeness Centrality,-0.6414694603573668
13319,GBR_2,Closeness Centrality,-0.4509677035316574
13320,GBR_2,Closeness Centrality,-0.492142944131006
13321,GBR_2,Closeness Centrality,-0.6431581689619567
13322,GBR_2,Closeness Centrality,-0.30585447572000446
13323,GBR_2,Closeness Centrality,-0.36865245013864145
13324,GBR_2,Closeness Centrality,-0.4893035960806482
13325,GBR_2,Closeness Centrality,-0.44677746160258225
13326,GBR_2,Closeness Centrality,-0.3791385140990503
13327,GBR_2,Closeness Centrality,-0.29953606378008624
13328,GBR_2,Closeness Centrality,-0.4562138950552435
13329,GBR_2,Closeness Centrality,-0.46507438884360597
13330,GBR_2,Closeness Centrality,-0.4276736409628334
13331,GBR_2,Closeness Centrality,-0.6315025024548099
13332,GBR_2,Closeness Centrality,-0.4539726087327936
13333,GBR_2,Closeness Centrality,-0.37129401170555837
13334,GBR_2,Closeness Centrality,-0.589470297247091
13335,GBR_2,Closeness Centrality,-0.7148327219651394
13336,GBR_2,Closeness Centrality,-0.3336094263643763
13337,GBR_2,Closeness Centrality,-0.03867254013722617
13338,GBR_2,Closeness Centrality,-0.6414694603573668
13339,GBR_2,Closeness Centrality,-0.44794374980309726
13340,GBR_2,Closeness Centrality,-0.4477461932630422
13341,GBR_2,Closeness Centrality,-0.47357158314944026
13342,GBR_2,Closeness Centrality,-0.36865245013864145
13343,GBR_2,Closeness Centrality,-0.649182382662923
13344,GBR_2,Closeness Centrality,-0.2642077875215095
13345,GBR_2,Closeness Centrality,-0.4672637150455829
13346,GBR_2,Closeness Centrality,-0.6742225174955984
13347,GBR_2,Closeness Centrality,-0.38344534277576453
13348,GBR_2,Closeness Centrality,-0.5741107077617699
13349,GBR_2,Closeness Centrality,-0.13477780637823178
13350,GBR_2,Closeness Centrality,-0.3628882022843769
13351,GBR_2,Closeness Centrality,-0.5797060909074307
13352,GBR_2,Closeness Centrality,-0.45322315838120997
13353,GBR_2,Closeness Centrality,-0.46066492496847494
13354,GBR_2,Closeness Centrality,-0.6293012429145778
13355,GBR_2,Closeness Centrality,-0.3877161611792621
13356,GBR_2,Closeness Centrality,-0.44945811903583344
13357,GBR_2,Closeness Centrality,-0.6279744632190626
13358,GBR_2,Closeness Centrality,-0.6270874191075634
13359,GBR_2,Closeness Centrality,-0.6726517435302102
13360,GBR_2,Closeness Centrality,-0.39371591009911877
13361,GBR_2,Closeness Centrality,-0.37387052520844544
13362,GBR_2,Closeness Centrality,-0.4452766822082365
13363,GBR_2,Closeness Centrality,-0.6344081339916552
13364,GBR_2,Closeness Centrality,-0.6044230378476578
13365,GBR_2,Closeness Centrality,-0.36265472902855783
13366,GBR_2,Closeness Centrality,-0.08538202176737171
13367,GBR_2,Closeness Centrality,-0.3471942488495551
13368,GBR_2,Closeness Centrality,-0.7342835569125589
13369,GBR_2,Closeness Centrality,-0.43278862989095324
13370,GBR_2,Closeness Centrality,-0.5456639286660243
13371,GBR_2,Closeness Centrality,-0.6695681568545726
13372,GBR_2,Closeness Centrality,-0.7705060986097936
13373,GBR_2,Closeness Centrality,-0.5777563280104554
13374,GBR_2,Closeness Centrality,-0.7655271249116968
13375,GBR_2,Closeness Centrality,-0.39565641660416934
13376,GBR_2,Closeness Centrality,-0.6714024196258185
13377,GBR_2,Closeness Centrality,-0.4437933871646475
13378,GBR_2,Closeness Centrality,-0.42161092599942
13379,GBR_2,Closeness Centrality,-0.6252735906659316
13380,GBR_2,Closeness Centrality,-0.6257163797143283
13381,GBR_2,Closeness Centrality,-0.7329605952794624
13382,GBR_2,Closeness Centrality,-0.4644863371463467
13383,GBR_2,Closeness Centrality,-0.6722670309225381
13384,GBR_2,Closeness Centrality,-0.5560218373203324
13385,GBR_2,Closeness Centrality,-0.5533561419727443
13386,GBR_2,Closeness Centrality,-0.42120312006017696
13387,GBR_2,Closeness Centrality,-0.6379134978277913
13388,GBR_2,Closeness Centrality,-0.6274825184682727
13389,GBR_2,Closeness Centrality,-0.47659627836196083
13390,GBR_2,Closeness Centrality,-0.6699620813045125
13391,GBR_2,Closeness Centrality,-0.583491647917579
13392,GBR_2,Closeness Centrality,-0.039230915190481414
13393,GBR_2,Closeness Centrality,-0.48128884517300696
13394,GBR_2,Closeness Centrality,-0.660222330956996
13395,GBR_2,Closeness Centrality,-0.39168174021208124
13396,GBR_2,Closeness Centrality,-0.5908461767475744
13397,GBR_2,Closeness Centrality,-0.2012680210906079
13398,GBR_2,Closeness Centrality,-0.8089030526444745
13399,GBR_2,Closeness Centrality,-0.6633984621891299
13400,GBR_2,Closeness Centrality,-1.4050251048923876
13401,GBR_2,Closeness Centrality,-0.8377792440095213
13402,GBR_2,Closeness Centrality,-0.7582135838736468
13403,GBR_2,Closeness Centrality,-0.6563320750471124
13404,GBR_2,Closeness Centrality,-0.4754176470821809
13405,GBR_2,Closeness Centrality,-0.18171387202323408
13406,GBR_2,Closeness Centrality,-0.6516329315493014
