,Region,Metric,Standardised Value
1665,GBR,Degree Centrality,-0.147776685003266
1666,GBR,Degree Centrality,-0.27617469913410253
1667,GBR,Degree Centrality,-0.1359385702252456
1668,GBR,Degree Centrality,-0.28437031705734744
1669,GBR,Degree Centrality,-0.2825490686299597
1670,GBR,Degree Centrality,-0.24521347586851075
1671,GBR,Degree Centrality,-0.2743534507067148
1672,GBR,Degree Centrality,-0.24794534850959235
1673,GBR,Degree Centrality,-0.11317296488289869
1674,GBR,Degree Centrality,-0.2925659349805923
1675,GBR,Degree Centrality,-0.1923972714742659
1676,GBR,Degree Centrality,-0.250677221150674
1677,GBR,Degree Centrality,-0.23337536109049034
1678,GBR,Degree Centrality,-0.19786101675642917
1679,GBR,Degree Centrality,-0.20059288939751083
1680,GBR,Degree Centrality,-0.24248160322742912
1681,GBR,Degree Centrality,-0.2816384444162658
1682,GBR,Degree Centrality,-0.2962084318353678
1683,GBR,Degree Centrality,-0.28892343812581683
1684,GBR,Degree Centrality,-0.24521347586851075
1685,GBR,Degree Centrality,-0.2206266220987761
1686,GBR,Degree Centrality,-0.1933078956879598
1687,GBR,Degree Centrality,-0.30713592239969434
1688,GBR,Degree Centrality,-0.26251533592869436
1689,GBR,Degree Centrality,-0.1359385702252456
1690,GBR,Degree Centrality,-0.18875477461949045
1691,GBR,Degree Centrality,-0.2543197180054495
1692,GBR,Degree Centrality,-0.21060975574814342
1693,GBR,Degree Centrality,-0.20969913153444958
1694,GBR,Degree Centrality,-0.24885597272328625
1695,GBR,Degree Centrality,-0.2206266220987761
1696,GBR,Degree Centrality,-0.29074468655320457
1697,GBR,Degree Centrality,-0.19057602304687815
1698,GBR,Degree Centrality,-0.22335849473985772
1699,GBR,Degree Centrality,-0.2925659349805923
1700,GBR,Degree Centrality,-0.17145291455930678
1701,GBR,Degree Centrality,-0.1814697809099394
1702,GBR,Degree Centrality,-0.2543197180054495
1703,GBR,Degree Centrality,-0.20787788310706182
1704,GBR,Degree Centrality,-0.23155411266310258
1705,GBR,Degree Centrality,-0.24157097901373523
1706,GBR,Degree Centrality,-0.2197159978850822
1707,GBR,Degree Centrality,-0.2497665969369801
1708,GBR,Degree Centrality,-0.2206266220987761
1709,GBR,Degree Centrality,-0.29529780762167396
1710,GBR,Degree Centrality,-0.16416792084975576
1711,GBR,Degree Centrality,-0.30713592239969434
1712,GBR,Degree Centrality,-0.26251533592869436
1713,GBR,Degree Centrality,-0.1596147997812864
1714,GBR,Degree Centrality,-0.08767548689947013
1715,GBR,Degree Centrality,-0.22791161580832708
1716,GBR,Degree Centrality,-0.17600603562777614
1717,GBR,Degree Centrality,-0.13411732179785785
1718,GBR,Degree Centrality,-0.1432235639347966
1719,GBR,Degree Centrality,-0.3089571708270821
1720,GBR,Degree Centrality,-0.2770853233477964
1721,GBR,Degree Centrality,-0.19877164097012306
1722,GBR,Degree Centrality,-0.1632572966360619
1723,GBR,Degree Centrality,-0.23974973058634746
1724,GBR,Degree Centrality,-0.272532202279327
1725,GBR,Degree Centrality,-0.27344282649302093
1726,GBR,Degree Centrality,-0.23610723373157197
1727,GBR,Degree Centrality,-0.24157097901373523
1728,GBR,Degree Centrality,-0.27617469913410253
1729,GBR,Degree Centrality,-0.3125996676818576
1730,GBR,Degree Centrality,-0.30440404975861274
1731,GBR,Degree Centrality,-0.3308121519557351
1732,GBR,Degree Centrality,-0.21334162838922507
1733,GBR,Degree Centrality,-0.18784415040579652
1734,GBR,Degree Centrality,-0.09496048060902115
1735,GBR,Degree Centrality,-0.14595543657587823
1736,GBR,Degree Centrality,-0.27162157806563314
1737,GBR,Degree Centrality,-0.2461241000822046
1738,GBR,Degree Centrality,-0.3153315403229392
1739,GBR,Degree Centrality,-0.11772608595136806
1740,GBR,Degree Centrality,-0.30713592239969434
1741,GBR,Degree Centrality,-0.16052542399498024
1742,GBR,Degree Centrality,-0.3016721771175311
1743,GBR,Degree Centrality,-0.2197159978850822
1744,GBR,Degree Centrality,-0.23610723373157197
1745,GBR,Degree Centrality,-0.19877164097012306
1746,GBR,Degree Centrality,-0.12774295230200072
1747,GBR,Degree Centrality,-0.22153724631246996
1748,GBR,Degree Centrality,-0.2160735010303067
1749,GBR,Degree Centrality,-0.2707109538519393
1750,GBR,Degree Centrality,-0.14595543657587823
1751,GBR,Degree Centrality,-0.2051460104659802
1752,GBR,Degree Centrality,-0.2634259601423883
1753,GBR,Degree Centrality,-0.09040735954055178
1754,GBR,Degree Centrality,-0.17054229034561288
1755,GBR,Degree Centrality,-0.2606940875013066
1756,GBR,Degree Centrality,-0.22153724631246996
1757,GBR,Degree Centrality,-0.1823804051236333
1758,GBR,Degree Centrality,-0.23701785794526586
1759,GBR,Degree Centrality,-0.27526407492040866
1760,GBR,Degree Centrality,-0.2707109538519393
1761,GBR,Degree Centrality,-0.147776685003266
1762,GBR,Degree Centrality,-0.2743534507067148
1763,GBR,Degree Centrality,-0.22153724631246996
1764,GBR,Degree Centrality,-0.22791161580832708
1765,GBR,Degree Centrality,-0.2206266220987761
1766,GBR,Degree Centrality,-0.22700099159463322
1767,GBR,Degree Centrality,-0.30440404975861274
1768,GBR,Degree Centrality,-0.2661578327834699
1769,GBR,Degree Centrality,-0.1860229019784088
1770,GBR,Degree Centrality,-0.2543197180054495
1771,GBR,Degree Centrality,-0.11863671016506194
1772,GBR,Degree Centrality,-0.2707109538519393
1773,GBR,Degree Centrality,-0.23064348844940874
1774,GBR,Degree Centrality,-0.2588728390739189
1775,GBR,Degree Centrality,-0.17691665984147
1776,GBR,Degree Centrality,-0.2543197180054495
1777,GBR,Degree Centrality,-0.26433658435608215
1778,GBR,Degree Centrality,-0.2852809412710413
1779,GBR,Degree Centrality,-0.3062252981860004
1780,GBR,Degree Centrality,-0.25340909379175564
1781,GBR,Degree Centrality,-0.30986779504077594
1782,GBR,Degree Centrality,-0.16872104191822512
1783,GBR,Degree Centrality,-0.2543197180054495
1784,GBR,Degree Centrality,-0.14959793343065375
1785,GBR,Degree Centrality,-0.16781041770453126
1786,GBR,Degree Centrality,-0.1286535765156946
1787,GBR,Degree Centrality,-0.3162421645366331
1788,GBR,Degree Centrality,-0.21789474945769446
1789,GBR,Degree Centrality,-0.1933078956879598
1790,GBR,Degree Centrality,-0.2834596928436535
1791,GBR,Degree Centrality,-0.2707109538519393
1792,GBR,Degree Centrality,-0.13411732179785785
1793,GBR,Degree Centrality,-0.23064348844940874
1794,GBR,Degree Centrality,-0.14140231550740884
1795,GBR,Degree Centrality,-0.2789065717751842
1796,GBR,Degree Centrality,-0.31806341296402085
1797,GBR,Degree Centrality,-0.13229607337047009
1798,GBR,Degree Centrality,-0.24521347586851075
1799,GBR,Degree Centrality,-0.19695039254273533
1800,GBR,Degree Centrality,-0.2543197180054495
1801,GBR,Degree Centrality,-0.3153315403229392
1802,GBR,Degree Centrality,-0.3217059098187964
1803,GBR,Degree Centrality,-0.1587041755675925
1804,GBR,Degree Centrality,-0.17964853248255166
1805,GBR,Degree Centrality,-0.1923972714742659
1806,GBR,Degree Centrality,-0.317152788750327
1807,GBR,Degree Centrality,-0.22335849473985772
1808,GBR,Degree Centrality,-0.1923972714742659
1809,GBR,Degree Centrality,-0.2880128139121229
1810,GBR,Degree Centrality,-0.27162157806563314
1811,GBR,Degree Centrality,-0.24794534850959235
1812,GBR,Degree Centrality,-0.3162421645366331
1813,GBR,Degree Centrality,-0.22426911895355162
1814,GBR,Degree Centrality,-0.2515878453643679
1815,GBR,Degree Centrality,-0.2943871834079801
1816,GBR,Degree Centrality,-0.2707109538519393
1817,GBR,Degree Centrality,-0.31988466139140864
1818,GBR,Degree Centrality,-0.27617469913410253
1819,GBR,Degree Centrality,-0.257962214860225
1820,GBR,Degree Centrality,-0.2789065717751842
1821,GBR,Degree Centrality,-0.2861915654847352
1822,GBR,Degree Centrality,-0.1741847872003884
1823,GBR,Degree Centrality,-0.3062252981860004
1824,GBR,Degree Centrality,-0.3034934255449188
1825,GBR,Degree Centrality,-0.2943871834079801
1826,GBR,Degree Centrality,-0.32352715824618417
1827,GBR,Degree Centrality,-0.2743534507067148
1828,GBR,Degree Centrality,-0.24157097901373523
1829,GBR,Degree Centrality,-0.23792848215895973
1830,GBR,Degree Centrality,-0.3162421645366331
1831,GBR,Degree Centrality,-0.2962084318353678
1832,GBR,Degree Centrality,-0.3280802793146535
1833,GBR,Degree Centrality,-0.30986779504077594
1834,GBR,Degree Centrality,-0.19877164097012306
1835,GBR,Degree Centrality,-0.2015035136112047
1836,GBR,Degree Centrality,-0.31442091610924533
1837,GBR,Degree Centrality,-0.3280802793146535
1838,GBR,Degree Centrality,-0.26160471171500055
1839,GBR,Degree Centrality,-0.3007615529038372
1840,GBR,Degree Centrality,-0.2989403044764494
1841,GBR,Degree Centrality,-0.3089571708270821
1842,GBR,Degree Centrality,-0.2497665969369801
1843,GBR,Degree Centrality,-0.2971190560490617
1844,GBR,Degree Centrality,-0.32625903088726577
1845,GBR,Degree Centrality,-0.3080465466133882
1846,GBR,Degree Centrality,-0.3299015277420413
1847,GBR,Degree Centrality,-0.250677221150674
1848,GBR,Degree Centrality,-0.2707109538519393
1849,GBR,Degree Centrality,-0.19786101675642917
1850,GBR,Degree Centrality,-0.324437782459878
1851,GBR,Degree Centrality,-0.27799594756149026
1852,GBR,Degree Centrality,-0.2880128139121229
1853,GBR,Degree Centrality,-0.3125996676818576
1854,GBR,Degree Centrality,-0.2852809412710413
1855,GBR,Degree Centrality,-0.31442091610924533
1856,GBR,Degree Centrality,-0.23155411266310258
1857,GBR,Degree Centrality,-0.2834596928436535
1858,GBR,Degree Centrality,-0.31442091610924533
1859,GBR,Degree Centrality,-0.31077841925446986
1860,GBR,Degree Centrality,-0.24430285165481688
1861,GBR,Degree Centrality,-0.3153315403229392
1862,GBR,Degree Centrality,-0.16507854506344966
1863,GBR,Degree Centrality,-0.2880128139121229
1864,GBR,Degree Centrality,-0.2497665969369801
1865,GBR,Degree Centrality,-0.2962084318353678
1866,GBR,Degree Centrality,-0.3280802793146535
1867,GBR,Degree Centrality,-0.27162157806563314
1868,GBR,Degree Centrality,-0.27162157806563314
1869,GBR,Degree Centrality,-0.324437782459878
1870,GBR,Degree Centrality,-0.3280802793146535
1871,GBR,Degree Centrality,-0.3016721771175311
1872,GBR,Degree Centrality,-0.2588728390739189
1873,GBR,Degree Centrality,-0.2543197180054495
1874,GBR,Degree Centrality,-0.32352715824618417
1875,GBR,Degree Centrality,-0.20241413782489853
1876,GBR,Degree Centrality,-0.3153315403229392
1877,GBR,Degree Centrality,-0.3271696551009596
1878,GBR,Degree Centrality,-0.3162421645366331
1879,GBR,Degree Centrality,-0.3125996676818576
1880,GBR,Degree Centrality,-0.2470347242958985
1881,GBR,Degree Centrality,-0.272532202279327
1882,GBR,Degree Centrality,-0.3125996676818576
1883,GBR,Degree Centrality,-0.2679790812108577
1884,GBR,Degree Centrality,-0.324437782459878
1885,GBR,Degree Centrality,-0.27617469913410253
1886,GBR,Degree Centrality,-0.25249846957806177
1887,GBR,Degree Centrality,-0.250677221150674
1888,GBR,Degree Centrality,-0.24885597272328625
1889,GBR,Degree Centrality,-0.28710218969842904
1890,GBR,Degree Centrality,-0.3280802793146535
1891,GBR,Degree Centrality,-0.3162421645366331
1892,GBR,Degree Centrality,-0.3153315403229392
1893,GBR,Degree Centrality,-0.24157097901373523
1894,GBR,Degree Centrality,-0.3053146739723066
1895,GBR,Degree Centrality,-0.32352715824618417
1896,GBR,Degree Centrality,-0.2743534507067148
1897,GBR,Degree Centrality,-0.3162421645366331
1898,GBR,Degree Centrality,-0.31442091610924533
1899,GBR,Degree Centrality,-0.2688897054245515
1900,GBR,Degree Centrality,-0.30258280133122495
1901,GBR,Degree Centrality,-0.2816384444162658
1902,GBR,Degree Centrality,-0.2743534507067148
1903,GBR,Degree Centrality,-0.26433658435608215
1904,GBR,Degree Centrality,-0.3062252981860004
1905,GBR,Degree Centrality,-0.2543197180054495
1906,GBR,Degree Centrality,-0.3299015277420413
1907,GBR,Degree Centrality,-0.2825490686299597
1908,GBR,Degree Centrality,-0.3089571708270821
1909,GBR,Degree Centrality,-0.27617469913410253
1910,GBR,Degree Centrality,-0.2698003296382454
1911,GBR,Degree Centrality,-0.32079528560510245
1912,GBR,Degree Centrality,-0.2789065717751842
1913,GBR,Degree Centrality,-0.2606940875013066
1914,GBR,Degree Centrality,-0.317152788750327
1915,GBR,Degree Centrality,-0.3189740371777147
1916,GBR,Degree Centrality,-0.2998509286901433
1917,GBR,Degree Centrality,-0.24521347586851075
1918,GBR,Degree Centrality,-0.31988466139140864
1919,GBR,Degree Centrality,-0.3007615529038372
1920,GBR,Degree Centrality,-0.2606940875013066
1921,GBR,Degree Centrality,-0.32625903088726577
1922,GBR,Degree Centrality,-0.29529780762167396
1923,GBR,Degree Centrality,-0.31168904346816373
1924,GBR,Degree Centrality,-0.24794534850959235
1925,GBR,Degree Centrality,-0.3153315403229392
1926,GBR,Degree Centrality,-0.2552303422191434
1927,GBR,Degree Centrality,-0.2543197180054495
1928,GBR,Degree Centrality,-0.32899090352834737
1929,GBR,Degree Centrality,-0.3308121519557351
1930,GBR,Degree Centrality,-0.31351029189555146
1931,GBR,Degree Centrality,-0.25614096643283724
1932,GBR,Degree Centrality,-0.2807278202025719
1933,GBR,Degree Centrality,-0.324437782459878
1934,GBR,Degree Centrality,-0.265247208569776
1935,GBR,Degree Centrality,-0.2552303422191434
1936,GBR,Degree Centrality,-0.2688897054245515
1937,GBR,Degree Centrality,-0.3062252981860004
1938,GBR,Degree Centrality,-0.27162157806563314
1939,GBR,Degree Centrality,-0.2852809412710413
1940,GBR,Degree Centrality,-0.2989403044764494
1941,GBR,Degree Centrality,-0.2634259601423883
1942,GBR,Degree Centrality,-0.3153315403229392
1943,GBR,Degree Centrality,-0.32079528560510245
1944,GBR,Degree Centrality,-0.3034934255449188
1945,GBR,Degree Centrality,-0.3162421645366331
1946,GBR,Degree Centrality,-0.27526407492040866
1947,GBR,Degree Centrality,-0.3189740371777147
1948,GBR,Degree Centrality,-0.32625903088726577
1949,GBR,Degree Centrality,-0.2743534507067148
1950,GBR,Degree Centrality,-0.28892343812581683
1951,GBR,Degree Centrality,-0.2971190560490617
1952,GBR,Degree Centrality,-0.31168904346816373
1953,GBR,Degree Centrality,-0.32899090352834737
1954,GBR,Degree Centrality,-0.32625903088726577
1955,GBR,Degree Centrality,-0.31168904346816373
1956,GBR,Degree Centrality,-0.2998509286901433
1957,GBR,Degree Centrality,-0.3189740371777147
1958,GBR,Degree Centrality,-0.31168904346816373
1959,GBR,Degree Centrality,-0.27799594756149026
1960,GBR,Degree Centrality,-0.28983406233951065
1961,GBR,Degree Centrality,-0.31077841925446986
1962,GBR,Degree Centrality,-0.317152788750327
1963,GBR,Degree Centrality,-0.2807278202025719
1964,GBR,Degree Centrality,-0.31077841925446986
1965,GBR,Degree Centrality,-0.26433658435608215
1966,GBR,Degree Centrality,-0.2962084318353678
1967,GBR,Degree Centrality,-0.2661578327834699
1968,GBR,Degree Centrality,-0.32352715824618417
1969,GBR,Degree Centrality,-0.2634259601423883
1970,GBR,Degree Centrality,-0.30258280133122495
1971,GBR,Degree Centrality,-0.3053146739723066
1972,GBR,Degree Centrality,-0.3280802793146535
1973,GBR,Degree Centrality,-0.29347655919428617
1974,GBR,Degree Centrality,-0.2880128139121229
1975,GBR,Degree Centrality,-0.32534840667357184
1976,GBR,Degree Centrality,-0.2688897054245515
1977,GBR,Degree Centrality,-0.31077841925446986
1978,GBR,Degree Centrality,-0.3034934255449188
1979,GBR,Degree Centrality,-0.3062252981860004
1980,GBR,Degree Centrality,-0.3280802793146535
1981,GBR,Degree Centrality,-0.31806341296402085
1982,GBR,Degree Centrality,-0.2807278202025719
1983,GBR,Degree Centrality,-0.3080465466133882
1984,GBR,Degree Centrality,-0.29074468655320457
1985,GBR,Degree Centrality,-0.3299015277420413
1986,GBR,Degree Centrality,-0.2880128139121229
1987,GBR,Degree Centrality,-0.3280802793146535
1988,GBR,Degree Centrality,-0.31077841925446986
1989,GBR,Degree Centrality,-0.2998509286901433
1990,GBR,Degree Centrality,-0.31442091610924533
1991,GBR,Degree Centrality,-0.3280802793146535
1992,GBR,Degree Centrality,-0.3125996676818576
1993,GBR,Degree Centrality,-0.3271696551009596
1994,GBR,Degree Centrality,-0.29347655919428617
1995,GBR,Degree Centrality,-0.3189740371777147
1996,GBR,Degree Centrality,-0.3034934255449188
1997,GBR,Degree Centrality,-0.32352715824618417
1998,GBR,Degree Centrality,-0.2588728390739189
1999,GBR,Degree Centrality,-0.3125996676818576
2000,GBR,Degree Centrality,-0.32079528560510245
2001,GBR,Degree Centrality,-0.3080465466133882
2002,GBR,Degree Centrality,-0.3062252981860004
2003,GBR,Degree Centrality,-0.29347655919428617
2004,GBR,Degree Centrality,-0.30440404975861274
2005,GBR,Degree Centrality,-0.2543197180054495
2006,GBR,Degree Centrality,-0.31442091610924533
2007,GBR,Degree Centrality,-0.31806341296402085
2008,GBR,Degree Centrality,-0.29529780762167396
2009,GBR,Degree Centrality,-0.3125996676818576
2010,GBR,Degree Centrality,-0.3080465466133882
2011,GBR,Degree Centrality,-0.2943871834079801
2012,GBR,Degree Centrality,-0.31988466139140864
2013,GBR,Degree Centrality,-0.30986779504077594
2014,GBR,Degree Centrality,-0.2989403044764494
2015,GBR,Degree Centrality,-0.3062252981860004
2016,GBR,Degree Centrality,-0.30986779504077594
2017,GBR,Degree Centrality,-0.3062252981860004
2018,GBR,Degree Centrality,-0.31351029189555146
2019,GBR,Degree Centrality,-0.3062252981860004
2020,GBR,Degree Centrality,-0.30713592239969434
2021,GBR,Degree Centrality,-0.30713592239969434
2022,GBR,Degree Centrality,-0.3062252981860004
2023,GBR,Degree Centrality,-0.3125996676818576
2024,GBR,Degree Centrality,-0.3034934255449188
2025,GBR,Degree Centrality,-0.3217059098187964
2026,GBR,Degree Centrality,-0.3153315403229392
2027,GBR,Degree Centrality,-0.3089571708270821
2028,GBR,Degree Centrality,-0.32625903088726577
2029,GBR,Degree Centrality,-0.25249846957806177
2030,GBR,Degree Centrality,-0.3308121519557351
2031,GBR,Degree Centrality,-0.31077841925446986
2032,GBR,Degree Centrality,-0.3080465466133882
2033,GBR,Degree Centrality,-0.32261653403249024
2034,GBR,Degree Centrality,-0.32625903088726577
2035,GBR,Degree Centrality,-0.29165531076689843
2036,GBR,Degree Centrality,-0.2998509286901433
2037,GBR,Degree Centrality,-0.317152788750327
2038,GBR,Degree Centrality,-0.2989403044764494
2039,GBR,Degree Centrality,-0.27344282649302093
2040,GBR,Degree Centrality,-0.3299015277420413
2041,GBR,Degree Centrality,-0.32899090352834737
2042,GBR,Degree Centrality,-0.2989403044764494
2043,GBR,Degree Centrality,-0.2998509286901433
2044,GBR,Degree Centrality,-0.3007615529038372
2045,GBR,Degree Centrality,-0.27981719598887805
2046,GBR,Degree Centrality,-0.29802968026275556
2047,GBR,Degree Centrality,-0.32625903088726577
2048,GBR,Degree Centrality,-0.30440404975861274
2049,GBR,Degree Centrality,-0.3125996676818576
2050,GBR,Degree Centrality,-0.28710218969842904
2051,GBR,Degree Centrality,-0.3271696551009596
2052,GBR,Degree Centrality,-0.324437782459878
2053,GBR,Degree Centrality,-0.24430285165481688
2054,GBR,Degree Centrality,-0.2925659349805923
2055,GBR,Degree Centrality,-0.3125996676818576
2056,GBR,Degree Centrality,-0.32261653403249024
2057,GBR,Degree Centrality,-0.30440404975861274
2058,GBR,Degree Centrality,-0.27799594756149026
2059,GBR,Degree Centrality,-0.29802968026275556
2060,GBR,Degree Centrality,-0.29529780762167396
2061,GBR,Degree Centrality,-0.32079528560510245
2062,GBR,Degree Centrality,-0.32534840667357184
2063,GBR,Degree Centrality,-0.27799594756149026
2064,GBR,Degree Centrality,-0.32079528560510245
2065,GBR,Degree Centrality,-0.317152788750327
2066,GBR,Degree Centrality,-0.29802968026275556
2067,GBR,Degree Centrality,-0.3217059098187964
2068,GBR,Degree Centrality,-0.30713592239969434
2069,GBR,Degree Centrality,-0.3280802793146535
2070,GBR,Degree Centrality,-0.3189740371777147
2071,GBR,Degree Centrality,-0.3271696551009596
2072,GBR,Degree Centrality,-0.3217059098187964
2073,GBR,Degree Centrality,-0.3308121519557351
2074,GBR,Degree Centrality,-0.3153315403229392
2075,GBR,Degree Centrality,-0.3153315403229392
2076,GBR,Degree Centrality,-0.2971190560490617
2077,GBR,Degree Centrality,-0.32534840667357184
2078,GBR,Degree Centrality,-0.3280802793146535
2079,GBR,Degree Centrality,-0.31168904346816373
2080,GBR,Degree Centrality,-0.29074468655320457
2081,GBR,Degree Centrality,-0.31806341296402085
2082,GBR,Degree Centrality,-0.3217059098187964
2083,GBR,Degree Centrality,-0.3125996676818576
2084,GBR,Degree Centrality,-0.3217059098187964
2085,GBR,Degree Centrality,-0.3271696551009596
2086,GBR,Degree Centrality,-0.32625903088726577
2087,GBR,Degree Centrality,-0.32899090352834737
2088,GBR,Degree Centrality,-0.31806341296402085
2089,GBR,Degree Centrality,-0.32899090352834737
2090,GBR,Degree Centrality,-0.2880128139121229
2091,GBR,Degree Centrality,-0.317152788750327
2092,GBR,Degree Centrality,-0.317152788750327
2093,GBR,Degree Centrality,-0.3034934255449188
2094,GBR,Degree Centrality,-0.31806341296402085
2095,GBR,Degree Centrality,-0.31988466139140864
2096,GBR,Degree Centrality,-0.3162421645366331
2097,GBR,Degree Centrality,-0.32079528560510245
2098,GBR,Degree Centrality,-0.31077841925446986
2099,GBR,Degree Centrality,-0.30440404975861274
2100,GBR,Degree Centrality,-0.3080465466133882
2101,GBR,Degree Centrality,-0.32899090352834737
2102,GBR,Degree Centrality,-0.31077841925446986
2103,GBR,Degree Centrality,-0.3053146739723066
2104,GBR,Degree Centrality,-0.31077841925446986
2105,GBR,Degree Centrality,-0.31351029189555146
2106,GBR,Degree Centrality,-0.31351029189555146
2107,GBR,Degree Centrality,-0.3053146739723066
2108,GBR,Degree Centrality,-0.3162421645366331
2109,GBR,Degree Centrality,-0.32534840667357184
2110,GBR,Degree Centrality,-0.31351029189555146
2111,GBR,Degree Centrality,-0.32534840667357184
2112,GBR,Degree Centrality,-0.3089571708270821
2113,GBR,Degree Centrality,-0.30986779504077594
2114,GBR,Degree Centrality,-0.317152788750327
2115,GBR,Degree Centrality,-0.32534840667357184
2116,GBR,Degree Centrality,-0.31351029189555146
2117,GBR,Degree Centrality,-0.31806341296402085
2118,GBR,Degree Centrality,-0.31168904346816373
2119,GBR,Degree Centrality,-0.32899090352834737
2120,GBR,Degree Centrality,-0.3280802793146535
2121,GBR,Degree Centrality,-0.32899090352834737
2122,GBR,Degree Centrality,-0.31442091610924533
2123,GBR,Degree Centrality,-0.32625903088726577
2124,GBR,Degree Centrality,-0.32625903088726577
2125,GBR,Degree Centrality,-0.3271696551009596
2126,GBR,Degree Centrality,-0.3153315403229392
2127,GBR,Degree Centrality,-0.3299015277420413
2128,GBR,Degree Centrality,-0.317152788750327
2129,GBR,Degree Centrality,-0.3189740371777147
2130,GBR,Degree Centrality,-0.317152788750327
2131,GBR,Degree Centrality,-0.31442091610924533
2132,GBR,Degree Centrality,-0.32534840667357184
2133,GBR,Degree Centrality,-0.31988466139140864
2134,GBR,Degree Centrality,-0.32899090352834737
2135,GBR,Degree Centrality,-0.31442091610924533
2136,GBR,Degree Centrality,-0.32261653403249024
2137,GBR,Degree Centrality,-0.3053146739723066
2138,GBR,Degree Centrality,-0.32079528560510245
2139,GBR,Degree Centrality,-0.3217059098187964
2140,GBR,Degree Centrality,-0.31442091610924533
2141,GBR,Degree Centrality,-0.317152788750327
2142,GBR,Degree Centrality,-0.3189740371777147
2143,GBR,Degree Centrality,-0.32079528560510245
2144,GBR,Degree Centrality,-0.324437782459878
2145,GBR,Degree Centrality,-0.32261653403249024
2146,GBR,Degree Centrality,-0.31351029189555146
2147,GBR,Degree Centrality,-0.32079528560510245
2148,GBR,Degree Centrality,-0.3089571708270821
2149,GBR,Degree Centrality,-0.31168904346816373
2150,GBR,Degree Centrality,-0.3125996676818576
2151,GBR,Degree Centrality,-0.31351029189555146
2152,GBR,Degree Centrality,-0.3280802793146535
2153,GBR,Degree Centrality,-0.31168904346816373
2154,GBR,Degree Centrality,-0.3280802793146535
2155,GBR,Degree Centrality,-0.31168904346816373
2156,GBR,Degree Centrality,-0.31077841925446986
2157,GBR,Degree Centrality,-0.31351029189555146
2158,GBR,Degree Centrality,-0.32625903088726577
2159,GBR,Degree Centrality,-0.3217059098187964
2160,GBR,Degree Centrality,-0.31351029189555146
2161,GBR,Degree Centrality,-0.3153315403229392
2162,GBR,Degree Centrality,-0.31351029189555146
2163,GBR,Degree Centrality,-0.31442091610924533
2164,GBR,Degree Centrality,-0.324437782459878
2165,GBR,Degree Centrality,-0.31168904346816373
2166,GBR,Degree Centrality,-0.31988466139140864
2167,GBR,Degree Centrality,-0.32261653403249024
2168,GBR,Degree Centrality,-0.3080465466133882
2169,GBR,Degree Centrality,-0.31168904346816373
2170,GBR,Degree Centrality,-0.31351029189555146
2171,GBR,Degree Centrality,-0.31442091610924533
2172,GBR,Degree Centrality,-0.32079528560510245
2173,GBR,Degree Centrality,-0.31806341296402085
2174,GBR,Degree Centrality,-0.317152788750327
2175,GBR,Degree Centrality,-0.3271696551009596
2176,GBR,Degree Centrality,-0.31351029189555146
2177,GBR,Degree Centrality,-0.3162421645366331
2178,GBR,Degree Centrality,-0.31806341296402085
2179,GBR,Degree Centrality,-0.3299015277420413
2180,GBR,Degree Centrality,-0.3189740371777147
2181,GBR,Degree Centrality,-0.32625903088726577
2182,GBR,Degree Centrality,-0.31351029189555146
2183,GBR,Degree Centrality,-0.324437782459878
2184,GBR,Degree Centrality,-0.317152788750327
2185,GBR,Degree Centrality,-0.3271696551009596
2186,GBR,Degree Centrality,-0.32352715824618417
2187,GBR,Degree Centrality,-0.3162421645366331
2188,GBR,Degree Centrality,-0.32079528560510245
2189,GBR,Degree Centrality,-0.31806341296402085
2190,GBR,Degree Centrality,-0.3299015277420413
2191,GBR,Degree Centrality,-0.317152788750327
2192,GBR,Degree Centrality,-0.3280802793146535
2193,GBR,Degree Centrality,-0.32079528560510245
2194,GBR,Degree Centrality,-0.3299015277420413
2195,GBR,Degree Centrality,-0.32261653403249024
2196,GBR,Degree Centrality,-0.32899090352834737
2197,GBR,Degree Centrality,-0.3189740371777147
2198,GBR,Degree Centrality,-0.3189740371777147
2199,GBR,Degree Centrality,-0.3189740371777147
2200,GBR,Degree Centrality,-0.3162421645366331
2201,GBR,Degree Centrality,-0.3271696551009596
2202,GBR,Degree Centrality,-0.3189740371777147
2203,GBR,Degree Centrality,-0.3153315403229392
2204,GBR,Degree Centrality,-0.30713592239969434
2205,GBR,Degree Centrality,-0.3153315403229392
2206,GBR,Degree Centrality,-0.3162421645366331
2207,GBR,Degree Centrality,-0.30986779504077594
2208,GBR,Degree Centrality,-0.32899090352834737
2209,GBR,Degree Centrality,-0.3271696551009596
2210,GBR,Degree Centrality,-0.317152788750327
2211,GBR,Degree Centrality,-0.32261653403249024
2212,GBR,Degree Centrality,-0.31351029189555146
2213,GBR,Degree Centrality,-0.3125996676818576
2214,GBR,Degree Centrality,-0.32352715824618417
2215,GBR,Degree Centrality,-0.32352715824618417
2216,GBR,Degree Centrality,-0.3280802793146535
2217,GBR,Degree Centrality,-0.3162421645366331
2218,GBR,Degree Centrality,-0.3189740371777147
2219,GBR,Degree Centrality,-0.3280802793146535
2220,GBR,Degree Centrality,-0.32534840667357184
2221,GBR,Degree Centrality,-0.3189740371777147
2222,GBR,Degree Centrality,-0.32352715824618417
2223,GBR,Degree Centrality,-0.3280802793146535
2224,GBR,Degree Centrality,-0.31806341296402085
