name,Lon,Lat
0,150.281738445677,-22.3410240197901
1,150.745742070318,-20.2465881819345
2,145.221645404393,-14.4566970401524
3,150.876340829086,-20.6128261785266
4,151.911797112204,-23.2920354874076
5,149.911515123386,-21.9074660369687
6,150.982377627304,-22.7049714973636
7,150.407642456013,-20.1449455711332
8,151.158435390483,-21.2647438567252
9,144.150108090884,-13.6638726723181
10,143.624575520697,-13.0326252252349
11,152.262287671967,-20.9583251869524
12,149.313162940431,-21.3145092013755
13,146.526448504611,-17.5327576848302
14,143.824843901608,-12.7191950531813
15,146.581071010397,-17.2840816017547
16,152.513680778728,-21.7869871952286
17,143.849298077762,-13.559693806313
18,143.86572843545,-11.9488160584724
19,150.564861647379,-20.2980160984647
20,143.215553508678,-11.1602227086772
21,143.339062354319,-11.0250157756272
22,147.540896334224,-18.7284598854418
23,150.736370140482,-22.4317196756111
24,142.978012487881,-11.7516658028098
25,144.046139217097,-11.268397708224
26,143.569882942824,-11.1698719875249
27,149.286897104732,-19.3898799444082
28,145.52919870388,-14.8537164831077
29,143.578789367419,-13.310347538614
30,147.903581510566,-19.3602539282914
31,144.597885199449,-14.1642752957836
32,151.319040081094,-23.7657297597809
33,145.723691681013,-16.058255396893
34,143.810175859012,-12.3524985698194
35,149.054101940444,-20.4623466232539
36,150.906326396624,-21.2565517217434
37,150.246715846842,-20.0243779993062
38,146.3453451949,-16.7796821776375
39,152.346725255857,-21.1111487717793
40,150.113536726743,-19.8040969442169
41,143.305312539475,-10.3926680669789
42,145.690541241314,-16.1635795189879
43,148.190458797537,-19.0783073415068
44,148.963243979702,-19.5326074832535
45,143.887088064013,-13.0569182856403
46,143.818321947349,-12.0641574521749
47,151.763822031879,-22.874486234759
48,145.061741730928,-14.2645062753686
49,148.727993462241,-20.2485825455165
50,143.739531505035,-13.9503977782798
51,149.391691253615,-19.5506385520281
52,146.312261197221,-17.1881833859464
53,149.067296765295,-19.1244475643028
54,143.875137435287,-11.7967713048861
55,150.90228854175,-20.4302067864336
56,146.350150737261,-17.0950029482
57,147.066083255313,-18.6465684459958
58,150.693268379648,-21.0526699183106
59,151.968774572436,-21.8537653270208
60,149.182235646989,-20.7234333471794
61,148.86037400317,-20.3706846165982
62,142.747882393316,-10.8186480401093
63,143.384401857654,-11.298656472126
64,144.064793848869,-11.4827803805716
65,148.915482809762,-19.1967274690204
66,147.589232959866,-18.6013014930301
67,150.095232218473,-20.5677816322206
68,146.467036030966,-17.2521537838046
69,145.54195569366,-16.5451745763715
70,149.087949398055,-20.6625168277611
71,151.463624524418,-20.8993677718974
72,150.784566836805,-20.7023993624871
73,151.818956567919,-21.3832582624843
74,152.403755517299,-21.7897344466471
75,143.474263610607,-12.7769822774703
76,149.658530467789,-21.9567886061698
77,151.224969283793,-20.9492268502589
78,143.915008180368,-10.5405711748208
79,143.406169468541,-10.4834259722428
80,150.741695110388,-20.5662319255855
81,152.141172199626,-21.6211505096098
82,143.905635792656,-14.0712585229569
83,152.358117603733,-22.0753417550341
84,144.95656350789,-14.4606661880744
85,144.923796594951,-14.5941748224453
86,152.188238258646,-21.5383953729092
87,148.165610848783,-18.8518280962929
88,148.73621463657,-20.6563316053288
89,145.619738007665,-15.4885829590215
90,151.145213882775,-21.3309734394678
91,149.274872724503,-21.1540601842426
92,150.990770309646,-21.2518808605093
93,146.476238033542,-17.0199755707682
94,143.531641663313,-10.4020290891978
95,143.185918520622,-11.5556167712379
96,145.509492655103,-14.4746677710472
97,150.818510924262,-20.2749314680556
98,148.544889533993,-20.0407236983566
99,151.383822124702,-20.9604285331057
100,150.30960700734,-21.671910233056
101,149.085065805759,-20.1447574590463
102,143.883052179332,-11.5240570196216
103,150.148508326256,-21.9698155309406
104,152.362181297077,-21.8812801015459
105,143.01275511393,-11.2562148806449
106,152.69139879155,-22.048096604813
107,143.212737707998,-11.7200849163779
108,143.81238596707,-13.0251390275486
109,151.094477151616,-21.0344631763711
110,144.739254743311,-14.2396259939358
111,143.778593641231,-14.2360017412969
112,148.257524982938,-18.8903683792053
113,149.007202427064,-20.3443952660497
114,150.277746982796,-19.9022375458642
115,150.822734504641,-23.319583408312
116,147.731323326628,-18.9181866157247
117,143.955406329602,-10.6736003976772
118,151.416642275593,-21.5009152999167
119,149.752490992248,-20.9595984846524
120,151.437340370014,-21.1591168670059
121,143.778323921427,-12.9255560462198
122,143.956347554747,-12.058185367393
123,148.555979813826,-19.055312554745
124,145.533656569341,-14.7640743030919
125,149.55520514367,-21.7273821106392
126,143.517595385754,-11.5741193707495
127,152.608442381688,-21.8019664186631
128,150.472940601259,-22.3593935261475
129,143.147470530583,-11.3610306267182
130,144.811229102114,-14.3129051461433
131,148.440288844505,-19.0263158238536
132,152.388408575641,-20.9868297137114
133,152.056331317334,-21.9634056159737
134,152.550895144098,-21.492715202106
135,147.549619524822,-18.4303965372809
136,143.530751571669,-11.2613664293854
137,152.549049997402,-21.7008170530475
138,143.256641362025,-10.565972207043
139,149.594377288375,-19.5537412908323
140,152.004598298195,-21.3683923223421
141,149.94537078503,-20.0488489396934
142,150.915034809993,-20.7147206255086
143,144.754444301222,-14.1755047337303
144,149.813336099854,-20.0605072166356
145,146.46399960855,-17.6325649414985
146,149.377236142436,-19.6947854810851
147,143.422708510463,-11.5855211419935
148,149.727411638168,-19.9967756307145
149,152.159289195607,-20.9210742173244
150,150.28434018287,-20.4740708190994
151,145.815456613111,-16.108167679677
152,143.763265661363,-11.0624695604733
153,150.521134921465,-21.0030455448421
154,152.690396226889,-22.1673265115132
155,143.061898911926,-10.6246026204779
156,148.627463512625,-19.3335545038741
157,146.544374120471,-17.1863592348183
158,152.160242849409,-23.6565971128424
159,152.54135534085,-21.5605114465329
160,151.904418215203,-21.4497438473267
161,147.064267498758,-19.2113870829148
162,143.538562263255,-13.004063228825
163,145.525819765983,-15.042297946326
164,150.922829016003,-21.6779129829877
165,149.099675172313,-19.8003851078116
166,143.388551899815,-10.9393824777525
167,146.013647297125,-16.5627407267478
168,152.421807212833,-21.318836368401
169,142.850172343729,-11.2539179295031
170,151.384071857936,-21.0629549560274
171,150.085426463602,-19.7544597920272
172,146.043791734524,-16.626616674633
173,150.08048285538,-20.968960684122
174,149.733000671623,-19.7774089719508
175,152.12785923874,-21.4462354315225
176,149.937883511671,-20.134706494637
177,145.50927268443,-15.6659159137242
178,150.348385640461,-19.9526450374808
179,145.734929806192,-15.1848921369243
180,151.361907038613,-21.161103837923
181,151.554669427366,-21.2999001239707
182,148.685896059478,-20.1075213908471
183,149.632713209366,-19.7883783903514
184,149.37022441978,-21.457236159274
185,143.868891460613,-11.5746177299099
186,143.549731258912,-11.3653294531872
187,143.754943000057,-12.3977838910093
188,151.979148523478,-21.1743632203508
189,147.048949694055,-18.5026840883964
190,151.796279470681,-23.0316464858229
191,143.627841502335,-12.8698704306083
192,152.417920871034,-21.945097058127
193,149.796836754459,-19.7064008268266
194,151.566516809289,-20.9000094192643
195,142.702387099605,-10.9257959115827
196,150.608083976746,-20.3016754255843
197,144.668433177377,-14.0904739352609
198,150.446987262566,-20.6387218908375
199,143.227740961436,-10.6444451615429
200,143.985320648819,-11.5184262927452
201,145.258144028765,-14.6706917530991
202,146.798513585692,-17.9383677776129
203,152.545377597658,-21.3612353228653
204,143.475757379702,-10.4709694652443
205,145.573298645305,-15.1412873607984
206,152.28603329493,-21.9437157321128
207,143.562391967812,-12.6335785500227
208,143.770060233341,-11.4092756673417
209,147.029447344355,-18.4375320668487
210,150.266551679676,-21.4948079342191
211,143.82331096974,-11.2593576193089
212,150.807212684399,-20.5510819621282
213,149.585669079744,-21.4195328742801
214,143.946009611115,-13.8828057805741
215,143.111175266887,-10.516438973552
216,151.770796864187,-23.2916811227515
217,152.217121666684,-21.6835227872108
